#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         708     1.13271     1.32748   0.0113136
         709     1.13339     1.32721   0.0113009
         710      1.1341     1.32694   0.0112883
         711     1.13486     1.32667   0.0112756
         712     1.13565      1.3264    0.011263
         713     1.13648     1.32613   0.0112503
         714     1.13735     1.32587   0.0112377
         715     1.13825     1.32561    0.011225
         716     1.13918     1.32535   0.0112124
         717     1.14014     1.32509   0.0111997
         718     1.14113     1.32483    0.011187
         719     1.14215     1.32458   0.0111744
         720     1.14319     1.32432   0.0111617
         721     1.14426     1.32408    0.011149
         722     1.14536     1.32383   0.0111363
         723     1.14647     1.32358   0.0111236
         724     1.14761     1.32334   0.0111109
         725     1.14876      1.3231   0.0110982
         726     1.14993     1.32286   0.0110855
         727     1.15111     1.32262   0.0110727
         728      1.1523     1.32239     0.01106
         729     1.15351     1.32216   0.0110472
         730     1.15473     1.32193   0.0110345
         731     1.15596      1.3217   0.0110217
         732     1.15719     1.32148    0.011009
