#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       18835     1.79845     1.77101 0.000946323
       18836     1.79783     1.77101 0.000946274
       18837     1.79721     1.77101 0.000946225
       18838     1.79659     1.77101 0.000946175
       18839     1.79599     1.77102 0.000946126
       18840      1.7954     1.77102 0.000946077
       18841     1.79483     1.77102 0.000946027
       18842     1.79427     1.77102 0.000945978
       18843     1.79373     1.77102 0.000945928
       18844     1.79321     1.77102 0.000945879
       18845     1.79271     1.77102  0.00094583
       18846     1.79224     1.77102  0.00094578
       18847     1.79179     1.77102  0.00094573
       18848     1.79137     1.77103 0.000945681
       18849     1.79097     1.77103 0.000945631
       18850     1.79061     1.77103 0.000945582
       18851     1.79027     1.77103 0.000945532
       18852     1.78996     1.77103 0.000945483
       18853     1.78968     1.77103 0.000945433
       18854     1.78944     1.77103 0.000945383
       18855     1.78922     1.77103 0.000945334
       18856     1.78904     1.77103 0.000945284
       18857     1.78888     1.77103 0.000945234
       18858     1.78876     1.77104 0.000945185
       18859     1.78866     1.77104 0.000945135
       18860     1.78859     1.77104 0.000945085
       18861     1.78855     1.77104 0.000945036
       18862     1.78854     1.77104 0.000944986
       18863     1.78856     1.77104 0.000944936
       18864      1.7886     1.77104 0.000944887
       18865     1.78866     1.77104 0.000944837
       18866     1.78874     1.77104 0.000944788
       18867     1.78885     1.77104 0.000944738
       18868     1.78897     1.77105 0.000944688
       18869     1.78911     1.77105 0.000944639
       18870     1.78926     1.77105 0.000944589
       18871     1.78943     1.77105  0.00094454
       18872     1.78961     1.77105  0.00094449
       18873     1.78981     1.77105 0.000944441
       18874     1.79001     1.77105 0.000944391
       18875     1.79022     1.77105 0.000944342
       18876     1.79043     1.77105 0.000944292
       18877     1.79065     1.77105 0.000944243
       18878     1.79087     1.77106 0.000944193
       18879     1.79109     1.77106 0.000944144
       18880     1.79132     1.77106 0.000944094
       18881     1.79154     1.77106 0.000944045
       18882     1.79176     1.77106 0.000943996
       18883     1.79199     1.77106 0.000943946
       18884     1.79221     1.77106 0.000943897
       18885     1.79243     1.77106 0.000943848
       18886     1.79265     1.77106 0.000943798
       18887     1.79286     1.77107 0.000943749
       18888     1.79308     1.77107   0.0009437
       18889     1.79329     1.77107 0.000943651
       18890      1.7935     1.77107 0.000943601
       18891     1.79372     1.77107 0.000943552
       18892     1.79394     1.77107 0.000943503
       18893     1.79416     1.77107 0.000943454
       18894     1.79439     1.77107 0.000943405
       18895     1.79462     1.77107 0.000943356
       18896     1.79486     1.77108 0.000943307
       18897     1.79512     1.77108 0.000943258
       18898     1.79539     1.77108 0.000943209
       18899     1.79567     1.77108  0.00094316
       18900     1.79598     1.77108 0.000943111
       18901      1.7963     1.77108 0.000943062
       18902     1.79665     1.77108 0.000943013
       18903     1.79703     1.77109 0.000942964
       18904     1.79743     1.77109 0.000942915
       18905     1.79787     1.77109 0.000942866
       18906     1.79834     1.77109 0.000942817
       18907     1.79885     1.77109 0.000942769
       18908     1.79941     1.77109  0.00094272
       18909     1.80001     1.77109 0.000942671
       18910     1.80065      1.7711 0.000942623
       18911     1.80135      1.7711 0.000942574
       18912     1.80209      1.7711 0.000942526
       18913      1.8029      1.7711 0.000942478
       18914     1.80376      1.7711 0.000942429
       18915     1.80469      1.7711 0.000942381
       18916     1.80568     1.77111 0.000942333
       18917     1.80674     1.77111 0.000942285
       18918     1.80787     1.77111 0.000942237
       18919     1.80908     1.77111  0.00094219
       18920     1.81036     1.77111 0.000942142
       18921     1.81172     1.77112 0.000942095
       18922     1.81315     1.77112 0.000942048
       18923     1.81467     1.77112 0.000942001
       18924     1.81627     1.77112 0.000941954
       18925     1.81795     1.77113 0.000941907
       18926     1.81972     1.77113 0.000941861
       18927     1.82157     1.77113 0.000941815
       18928      1.8235     1.77113 0.000941769
       18929     1.82553     1.77114 0.000941724
       18930     1.82764     1.77114 0.000941679
       18931     1.82983     1.77114 0.000941634
       18932     1.83211     1.77115  0.00094159
       18933     1.83448     1.77115 0.000941546
       18934     1.83693     1.77115 0.000941503
       18935     1.83946     1.77116  0.00094146
       18936     1.84207     1.77116 0.000941418
       18937     1.84476     1.77116 0.000941376
       18938     1.84753     1.77117 0.000941335
       18939     1.85038     1.77117 0.000941295
       18940      1.8533     1.77118 0.000941255
       18941     1.85628     1.77118 0.000941216
       18942     1.85934     1.77119 0.000941178
       18943     1.86246     1.77119 0.000941141
       18944     1.86563     1.77119 0.000941104
       18945     1.86887      1.7712 0.000941069
       18946     1.87216     1.77121 0.000941034
       18947      1.8755     1.77121    0.000941
       18948     1.87888     1.77122 0.000940968
       18949     1.88231     1.77122 0.000940937
       18950     1.88577     1.77123 0.000940906
       18951     1.88927     1.77123 0.000940877
       18952     1.89279     1.77124 0.000940849
       18953     1.89634     1.77125 0.000940823
       18954      1.8999     1.77125 0.000940798
       18955     1.90348     1.77126 0.000940774
       18956     1.90706     1.77127 0.000940752
       18957     1.91065     1.77128 0.000940731
       18958     1.91424     1.77128 0.000940711
       18959     1.91782     1.77129 0.000940694
       18960     1.92139      1.7713 0.000940677
       18961     1.92495     1.77131 0.000940663
       18962     1.92848     1.77132 0.000940649
       18963     1.93198     1.77132 0.000940638
       18964     1.93545     1.77133 0.000940628
       18965     1.93889     1.77134  0.00094062
       18966     1.94228     1.77135 0.000940614
       18967     1.94563     1.77136 0.000940609
       18968     1.94892     1.77137 0.000940606
       18969     1.95216     1.77138 0.000940605
       18970     1.95534     1.77139 0.000940605
       18971     1.95845      1.7714 0.000940607
       18972      1.9615     1.77141 0.000940611
       18973     1.96447     1.77142 0.000940616
       18974     1.96736     1.77143 0.000940624
       18975     1.97017     1.77144 0.000940632
       18976     1.97289     1.77145 0.000940643
       18977     1.97552     1.77146 0.000940655
       18978     1.97806     1.77147 0.000940668
       18979     1.98051     1.77148 0.000940683
       18980     1.98286     1.77149 0.000940699
       18981      1.9851      1.7715 0.000940717
       18982     1.98724     1.77152 0.000940736
       18983     1.98927     1.77153 0.000940756
       18984     1.99119     1.77154 0.000940778
       18985       1.993     1.77155 0.000940801
       18986     1.99469     1.77156 0.000940825
       18987     1.99627     1.77157  0.00094085
       18988     1.99773     1.77159 0.000940875
       18989     1.99907      1.7716 0.000940902
       18990     2.00029     1.77161  0.00094093
       18991     2.00138     1.77162 0.000940958
       18992     2.00236     1.77163 0.000940987
       18993     2.00321     1.77165 0.000941016
       18994     2.00393     1.77166 0.000941046
       18995     2.00453     1.77167 0.000941076
       18996     2.00501     1.77168 0.000941107
       18997     2.00536      1.7717 0.000941138
       18998     2.00559     1.77171 0.000941169
       18999     2.00569     1.77172   0.0009412
       19000     2.00567     1.77173 0.000941231
       19001     2.00553     1.77175 0.000941262
       19002     2.00526     1.77176 0.000941292
       19003     2.00488     1.77177 0.000941323
       19004     2.00437     1.77178 0.000941353
       19005     2.00375     1.77179 0.000941383
       19006     2.00302     1.77181 0.000941412
       19007     2.00217     1.77182  0.00094144
       19008     2.00121     1.77183 0.000941468
       19009     2.00014     1.77184 0.000941495
       19010     1.99897     1.77185 0.000941521
       19011     1.99769     1.77187 0.000941547
       19012     1.99632     1.77188 0.000941571
       19013     1.99484     1.77189 0.000941595
       19014     1.99328      1.7719 0.000941617
       19015     1.99162     1.77191 0.000941638
       19016     1.98988     1.77192 0.000941659
       19017     1.98805     1.77194 0.000941678
       19018     1.98615     1.77195 0.000941696
       19019     1.98417     1.77196 0.000941712
       19020     1.98213     1.77197 0.000941728
       19021     1.98001     1.77198 0.000941742
       19022     1.97784     1.77199 0.000941754
       19023     1.97561       1.772 0.000941766
       19024     1.97333     1.77201 0.000941776
       19025     1.97099     1.77202 0.000941784
       19026     1.96862     1.77203 0.000941791
       19027      1.9662     1.77204 0.000941797
       19028     1.96376     1.77205 0.000941801
       19029     1.96128     1.77206 0.000941804
       19030     1.95878     1.77207 0.000941806
       19031     1.95626     1.77208 0.000941806
       19032     1.95372     1.77209 0.000941805
       19033     1.95118      1.7721 0.000941803
       19034     1.94862     1.77211 0.000941799
       19035     1.94607     1.77212 0.000941794
       19036     1.94352     1.77213 0.000941787
       19037     1.94098     1.77214  0.00094178
       19038     1.93845     1.77215 0.000941771
       19039     1.93593     1.77216  0.00094176
       19040     1.93344     1.77216 0.000941749
       19041     1.93097     1.77217 0.000941737
       19042     1.92852     1.77218 0.000941723
       19043     1.92611     1.77219 0.000941708
       19044     1.92372      1.7722 0.000941692
       19045     1.92138      1.7722 0.000941675
       19046     1.91907     1.77221 0.000941658
       19047     1.91681     1.77222 0.000941639
       19048     1.91459     1.77223 0.000941619
       19049     1.91241     1.77223 0.000941598
       19050     1.91029     1.77224 0.000941577
       19051     1.90821     1.77225 0.000941554
       19052     1.90619     1.77226 0.000941531
       19053     1.90421     1.77226 0.000941507
       19054     1.90229     1.77227 0.000941483
       19055     1.90042     1.77228 0.000941457
       19056      1.8986     1.77228 0.000941431
       19057     1.89684     1.77229 0.000941404
       19058     1.89513      1.7723 0.000941377
       19059     1.89347      1.7723 0.000941349
       19060     1.89187     1.77231 0.000941321
       19061     1.89032     1.77231 0.000941292
       19062     1.88881     1.77232 0.000941262
       19063     1.88736     1.77233 0.000941232
       19064     1.88595     1.77233 0.000941202
       19065      1.8846     1.77234 0.000941171
       19066     1.88328     1.77234 0.000941139
       19067     1.88201     1.77235 0.000941107
       19068     1.88078     1.77236 0.000941075
       19069     1.87959     1.77236 0.000941043
       19070     1.87844     1.77237  0.00094101
       19071     1.87732     1.77237 0.000940977
       19072     1.87622     1.77238 0.000940943
       19073     1.87516     1.77238 0.000940909
       19074     1.87412     1.77239 0.000940875
       19075     1.87311     1.77239  0.00094084
       19076     1.87211      1.7724 0.000940806
       19077     1.87114      1.7724  0.00094077
       19078     1.87018     1.77241 0.000940735
       19079     1.86923     1.77241   0.0009407
       19080     1.86829     1.77242 0.000940664
       19081     1.86736     1.77242 0.000940627
       19082     1.86643     1.77243 0.000940591
       19083     1.86551     1.77243 0.000940554
       19084     1.86459     1.77244 0.000940518
       19085     1.86366     1.77244  0.00094048
       19086     1.86273     1.77245 0.000940443
       19087      1.8618     1.77245 0.000940405
       19088     1.86086     1.77246 0.000940368
       19089     1.85991     1.77246 0.000940329
       19090     1.85895     1.77247 0.000940291
       19091     1.85797     1.77247 0.000940253
       19092     1.85699     1.77248 0.000940214
       19093     1.85599     1.77248 0.000940175
       19094     1.85497     1.77249 0.000940135
       19095     1.85394     1.77249 0.000940096
       19096     1.85289     1.77249 0.000940056
       19097     1.85182      1.7725 0.000940016
       19098     1.85074      1.7725 0.000939976
       19099     1.84963     1.77251 0.000939935
       19100     1.84851     1.77251 0.000939894
       19101     1.84737     1.77251 0.000939853
       19102      1.8462     1.77252 0.000939812
       19103     1.84502     1.77252  0.00093977
       19104     1.84381     1.77253 0.000939729
       19105     1.84258     1.77253 0.000939687
       19106     1.84133     1.77253 0.000939644
       19107     1.84006     1.77254 0.000939602
       19108     1.83877     1.77254 0.000939559
       19109     1.83745     1.77254 0.000939516
       19110     1.83611     1.77255 0.000939473
       19111     1.83475     1.77255 0.000939429
       19112     1.83336     1.77255 0.000939385
       19113     1.83196     1.77256 0.000939341
       19114     1.83053     1.77256 0.000939297
       19115     1.82907     1.77256 0.000939253
       19116      1.8276     1.77256 0.000939208
       19117      1.8261     1.77257 0.000939163
       19118     1.82458     1.77257 0.000939118
       19119     1.82303     1.77257 0.000939072
       19120     1.82146     1.77258 0.000939027
       19121     1.81988     1.77258 0.000938981
       19122     1.81827     1.77258 0.000938935
       19123     1.81663     1.77258 0.000938889
       19124     1.81498     1.77258 0.000938842
       19125      1.8133     1.77259 0.000938795
       19126      1.8116     1.77259 0.000938749
       19127     1.80988     1.77259 0.000938702
       19128     1.80815     1.77259 0.000938654
       19129     1.80639     1.77259 0.000938607
       19130     1.80461      1.7726 0.000938559
       19131     1.80282      1.7726 0.000938512
       19132     1.80101      1.7726 0.000938464
       19133     1.79918      1.7726 0.000938416
       19134     1.79734      1.7726 0.000938368
       19135     1.79549      1.7726 0.000938319
       19136     1.79363      1.7726 0.000938271
       19137     1.79176     1.77261 0.000938222
       19138     1.78989     1.77261 0.000938174
       19139       1.788     1.77261 0.000938125
       19140     1.78612     1.77261 0.000938076
       19141     1.78423     1.77261 0.000938028
       19142     1.78235     1.77261 0.000937979
       19143     1.78047     1.77261  0.00093793
       19144      1.7786     1.77261 0.000937881
       19145     1.77673     1.77261 0.000937832
       19146     1.77488     1.77261 0.000937783
       19147     1.77304     1.77261 0.000937734
       19148     1.77122     1.77261 0.000937685
       19149     1.76942     1.77261 0.000937636
       19150     1.76764     1.77261 0.000937587
       19151     1.76589     1.77261 0.000937538
       19152     1.76416     1.77261 0.000937489
       19153     1.76247     1.77261 0.000937441
       19154     1.76082     1.77261 0.000937392
       19155      1.7592     1.77261 0.000937343
       19156     1.75762     1.77261 0.000937295
       19157     1.75609      1.7726 0.000937246
       19158     1.75461      1.7726 0.000937198
       19159     1.75318      1.7726 0.000937149
       19160     1.75181      1.7726 0.000937101
       19161     1.75049      1.7726 0.000937053
       19162     1.74923      1.7726 0.000937005
       19163     1.74804      1.7726 0.000936957
       19164     1.74692      1.7726 0.000936909
       19165     1.74587      1.7726 0.000936861
       19166     1.74488     1.77259 0.000936813
       19167     1.74398     1.77259 0.000936765
       19168     1.74315     1.77259 0.000936718
       19169      1.7424     1.77259  0.00093667
       19170     1.74174     1.77259 0.000936623
       19171     1.74116     1.77259 0.000936575
       19172     1.74067     1.77258 0.000936528
       19173     1.74027     1.77258 0.000936481
       19174     1.73996     1.77258 0.000936433
       19175     1.73975     1.77258 0.000936386
       19176     1.73963     1.77258 0.000936339
       19177      1.7396     1.77258 0.000936291
       19178     1.73967     1.77257 0.000936244
       19179     1.73983     1.77257 0.000936197
       19180     1.74009     1.77257  0.00093615
       19181     1.74045     1.77257 0.000936102
       19182      1.7409     1.77257 0.000936055
       19183     1.74145     1.77257 0.000936008
       19184      1.7421     1.77256  0.00093596
       19185     1.74284     1.77256 0.000935913
       19186     1.74368     1.77256 0.000935865
       19187     1.74461     1.77256 0.000935817
       19188     1.74563     1.77256  0.00093577
       19189     1.74675     1.77256 0.000935722
       19190     1.74795     1.77256 0.000935674
       19191     1.74925     1.77255 0.000935626
       19192     1.75062     1.77255 0.000935578
       19193     1.75208     1.77255  0.00093553
       19194     1.75362     1.77255 0.000935482
       19195     1.75524     1.77255 0.000935433
       19196     1.75694     1.77255 0.000935385
       19197      1.7587     1.77255 0.000935337
       19198     1.76054     1.77255 0.000935288
       19199     1.76245     1.77255  0.00093524
       19200     1.76442     1.77255 0.000935191
       19201     1.76645     1.77255 0.000935142
       19202     1.76854     1.77255 0.000935094
       19203     1.77069     1.77255 0.000935045
       19204     1.77289     1.77255 0.000934996
       19205     1.77514     1.77255 0.000934948
       19206     1.77743     1.77255 0.000934899
       19207     1.77977     1.77255  0.00093485
       19208     1.78216     1.77255 0.000934802
       19209     1.78458     1.77255 0.000934753
       19210     1.78703     1.77255 0.000934705
       19211     1.78952     1.77255 0.000934657
       19212     1.79204     1.77255 0.000934609
       19213     1.79458     1.77255 0.000934561
       19214     1.79715     1.77255 0.000934513
       19215     1.79974     1.77256 0.000934465
       19216     1.80235     1.77256 0.000934418
       19217     1.80498     1.77256 0.000934371
       19218     1.80763     1.77256 0.000934324
       19219     1.81029     1.77256 0.000934277
       19220     1.81296     1.77256 0.000934231
       19221     1.81564     1.77257 0.000934185
       19222     1.81832     1.77257  0.00093414
       19223     1.82101     1.77257 0.000934095
       19224     1.82369     1.77257  0.00093405
       19225     1.82638     1.77258 0.000934005
       19226     1.82906     1.77258 0.000933961
       19227     1.83174     1.77258 0.000933918
       19228      1.8344     1.77259 0.000933875
       19229     1.83706     1.77259 0.000933832
       19230      1.8397     1.77259  0.00093379
       19231     1.84232      1.7726 0.000933749
       19232     1.84493      1.7726 0.000933708
       19233     1.84752      1.7726 0.000933667
       19234     1.85008     1.77261 0.000933627
       19235     1.85262     1.77261 0.000933588
       19236     1.85513     1.77262  0.00093355
       19237     1.85761     1.77262 0.000933511
       19238     1.86007     1.77263 0.000933474
       19239     1.86248     1.77263 0.000933437
       19240     1.86486     1.77264 0.000933401
       19241     1.86719     1.77264 0.000933365
       19242     1.86949     1.77265  0.00093333
       19243     1.87174     1.77265 0.000933296
       19244     1.87393     1.77266 0.000933263
       19245     1.87608     1.77266 0.000933229
       19246     1.87818     1.77267 0.000933197
       19247     1.88022     1.77267 0.000933165
       19248      1.8822     1.77268 0.000933134
       19249     1.88412     1.77268 0.000933104
       19250     1.88598     1.77269 0.000933074
       19251     1.88777      1.7727 0.000933044
       19252     1.88949      1.7727 0.000933016
       19253     1.89114     1.77271 0.000932988
       19254     1.89272     1.77271  0.00093296
       19255     1.89422     1.77272 0.000932933
       19256     1.89564     1.77273 0.000932906
       19257     1.89698     1.77273  0.00093288
       19258     1.89823     1.77274 0.000932854
       19259      1.8994     1.77275 0.000932829
       19260     1.90048     1.77275 0.000932804
       19261     1.90147     1.77276  0.00093278
       19262     1.90237     1.77277 0.000932756
       19263     1.90317     1.77277 0.000932732
       19264     1.90388     1.77278 0.000932708
       19265      1.9045     1.77279 0.000932685
       19266     1.90501     1.77279 0.000932662
       19267     1.90542      1.7728 0.000932639
       19268     1.90574     1.77281 0.000932616
       19269     1.90595     1.77281 0.000932593
       19270     1.90605     1.77282  0.00093257
       19271     1.90606     1.77283 0.000932547
       19272     1.90595     1.77283 0.000932525
       19273     1.90575     1.77284 0.000932502
       19274     1.90543     1.77285 0.000932479
       19275     1.90502     1.77286 0.000932456
       19276     1.90449     1.77286 0.000932432
       19277     1.90386     1.77287 0.000932409
       19278     1.90313     1.77288 0.000932385
       19279     1.90229     1.77288 0.000932361
       19280     1.90135     1.77289 0.000932336
       19281     1.90031      1.7729 0.000932311
       19282     1.89916      1.7729 0.000932286
       19283     1.89791     1.77291  0.00093226
       19284     1.89657     1.77292 0.000932234
       19285     1.89513     1.77292 0.000932207
       19286     1.89359     1.77293 0.000932179
       19287     1.89195     1.77293 0.000932152
       19288     1.89023     1.77294 0.000932123
       19289     1.88842     1.77295 0.000932094
       19290     1.88651     1.77295 0.000932064
       19291     1.88453     1.77296 0.000932034
       19292     1.88246     1.77296 0.000932003
       19293     1.88031     1.77297 0.000931971
       19294     1.87809     1.77297 0.000931939
       19295     1.87579     1.77298 0.000931906
       19296     1.87342     1.77298 0.000931872
       19297     1.87098     1.77299 0.000931837
       19298     1.86848     1.77299 0.000931802
       19299     1.86592       1.773 0.000931766
       19300     1.86329       1.773  0.00093173
       19301     1.86062     1.77301 0.000931693
       19302     1.85789     1.77301 0.000931655
       19303     1.85512     1.77302 0.000931616
       19304     1.85231     1.77302 0.000931577
       19305     1.84945     1.77303 0.000931537
       19306     1.84656     1.77303 0.000931497
       19307     1.84364     1.77303 0.000931456
       19308      1.8407     1.77304 0.000931414
       19309     1.83773     1.77304 0.000931372
       19310     1.83474     1.77304 0.000931329
       19311     1.83174     1.77305 0.000931286
       19312     1.82874     1.77305 0.000931242
       19313     1.82572     1.77305 0.000931198
       19314     1.82271     1.77305 0.000931153
       19315      1.8197     1.77306 0.000931108
       19316      1.8167     1.77306 0.000931063
       19317     1.81372     1.77306 0.000931017
       19318     1.81076     1.77306 0.000930971
       19319     1.80782     1.77306 0.000930924
       19320     1.80491     1.77307 0.000930877
       19321     1.80204     1.77307 0.000930831
       19322      1.7992     1.77307 0.000930783
       19323     1.79641     1.77307 0.000930736
       19324     1.79367     1.77307 0.000930688
       19325     1.79098     1.77307 0.000930641
       19326     1.78835     1.77307 0.000930593
       19327     1.78579     1.77307 0.000930545
       19328     1.78328     1.77307 0.000930497
       19329     1.78085     1.77308 0.000930449
       19330     1.77849     1.77308 0.000930401
       19331     1.77621     1.77308 0.000930353
       19332     1.77401     1.77308 0.000930305
       19333     1.77189     1.77308 0.000930256
       19334     1.76986     1.77308 0.000930208
       19335     1.76792     1.77308  0.00093016
       19336     1.76606     1.77307 0.000930112
       19337      1.7643     1.77307 0.000930064
       19338     1.76262     1.77307 0.000930016
       19339     1.76104     1.77307 0.000929968
       19340     1.75954     1.77307 0.000929921
       19341     1.75814     1.77307 0.000929873
       19342     1.75683     1.77307 0.000929825
       19343     1.75561     1.77307 0.000929778
       19344     1.75447     1.77307  0.00092973
       19345     1.75341     1.77307 0.000929682
       19346     1.75245     1.77307 0.000929635
       19347     1.75156     1.77307 0.000929588
       19348     1.75074     1.77306  0.00092954
       19349        1.75     1.77306 0.000929493
       19350     1.74933     1.77306 0.000929446
       19351     1.74873     1.77306 0.000929399
       19352      1.7482     1.77306 0.000929351
       19353     1.74772     1.77306 0.000929304
       19354      1.7473     1.77306 0.000929257
       19355     1.74693     1.77306  0.00092921
       19356     1.74661     1.77305 0.000929163
       19357     1.74633     1.77305 0.000929116
       19358      1.7461     1.77305 0.000929069
       19359      1.7459     1.77305 0.000929022
       19360     1.74574     1.77305 0.000928976
       19361      1.7456     1.77305 0.000928929
       19362      1.7455     1.77305 0.000928882
       19363     1.74542     1.77304 0.000928835
       19364     1.74536     1.77304 0.000928788
       19365     1.74532     1.77304 0.000928741
       19366     1.74529     1.77304 0.000928694
       19367     1.74529     1.77304 0.000928647
       19368     1.74529     1.77304 0.000928601
       19369     1.74531     1.77304 0.000928554
       19370     1.74533     1.77303 0.000928507
       19371     1.74537     1.77303  0.00092846
       19372     1.74541     1.77303 0.000928413
       19373     1.74546     1.77303 0.000928366
       19374     1.74551     1.77303  0.00092832
       19375     1.74557     1.77303 0.000928273
       19376     1.74563     1.77303 0.000928226
       19377     1.74569     1.77302 0.000928179
       19378     1.74576     1.77302 0.000928132
       19379     1.74582     1.77302 0.000928085
       19380      1.7459     1.77302 0.000928039
       19381     1.74597     1.77302 0.000927992
       19382     1.74604     1.77302 0.000927945
       19383     1.74612     1.77302 0.000927898
       19384     1.74619     1.77301 0.000927851
       19385     1.74627     1.77301 0.000927804
       19386     1.74635     1.77301 0.000927758
       19387     1.74643     1.77301 0.000927711
       19388     1.74651     1.77301 0.000927664
       19389     1.74659     1.77301 0.000927617
       19390     1.74667     1.77301  0.00092757
       19391     1.74675     1.77301 0.000927523
       19392     1.74683       1.773 0.000927476
       19393     1.74691       1.773  0.00092743
       19394     1.74698       1.773 0.000927383
       19395     1.74706       1.773 0.000927336
       19396     1.74713       1.773 0.000927289
       19397      1.7472       1.773 0.000927242
       19398     1.74726       1.773 0.000927195
       19399     1.74732     1.77299 0.000927149
       19400     1.74737     1.77299 0.000927102
       19401     1.74742     1.77299 0.000927055
       19402     1.74746     1.77299 0.000927008
       19403     1.74749     1.77299 0.000926961
       19404     1.74752     1.77299 0.000926914
       19405     1.74753     1.77299 0.000926867
       19406     1.74753     1.77299 0.000926821
       19407     1.74752     1.77298 0.000926774
       19408      1.7475     1.77298 0.000926727
       19409     1.74747     1.77298  0.00092668
       19410     1.74743     1.77298 0.000926633
       19411     1.74737     1.77298 0.000926587
       19412      1.7473     1.77298  0.00092654
       19413     1.74722     1.77298 0.000926493
       19414     1.74712     1.77297 0.000926446
       19415       1.747     1.77297 0.000926399
       19416     1.74688     1.77297 0.000926353
       19417     1.74673     1.77297 0.000926306
       19418     1.74658     1.77297 0.000926259
       19419     1.74641     1.77297 0.000926213
       19420     1.74622     1.77297 0.000926166
       19421     1.74602     1.77297 0.000926119
       19422     1.74581     1.77296 0.000926073
       19423     1.74559     1.77296 0.000926026
       19424     1.74536     1.77296 0.000925979
       19425     1.74512     1.77296 0.000925933
       19426     1.74487     1.77296 0.000925886
       19427     1.74461     1.77296  0.00092584
       19428     1.74435     1.77296 0.000925793
       19429     1.74408     1.77295 0.000925747
       19430     1.74381     1.77295   0.0009257
       19431     1.74354     1.77295 0.000925654
       19432     1.74326     1.77295 0.000925608
       19433     1.74299     1.77295 0.000925561
       19434     1.74272     1.77295 0.000925515
       19435     1.74246     1.77294 0.000925469
       19436      1.7422     1.77294 0.000925422
       19437     1.74195     1.77294 0.000925376
       19438     1.74171     1.77294  0.00092533
       19439     1.74148     1.77294 0.000925284
       19440     1.74127     1.77294 0.000925238
       19441     1.74108     1.77293 0.000925192
       19442      1.7409     1.77293 0.000925145
       19443     1.74074     1.77293 0.000925099
       19444      1.7406     1.77293 0.000925053
       19445     1.74049     1.77293 0.000925007
       19446      1.7404     1.77293 0.000924961
       19447     1.74034     1.77292 0.000924915
       19448      1.7403     1.77292 0.000924869
       19449     1.74029     1.77292 0.000924823
       19450     1.74031     1.77292 0.000924777
       19451     1.74036     1.77292 0.000924731
       19452     1.74044     1.77292 0.000924685
       19453     1.74054     1.77291 0.000924639
       19454     1.74068     1.77291 0.000924593
       19455     1.74085     1.77291 0.000924547
       19456     1.74104     1.77291 0.000924501
       19457     1.74127     1.77291 0.000924455
       19458     1.74153     1.77291 0.000924409
       19459     1.74181      1.7729 0.000924362
       19460     1.74212      1.7729 0.000924316
       19461     1.74246      1.7729  0.00092427
       19462     1.74283      1.7729 0.000924224
       19463     1.74322      1.7729 0.000924178
       19464     1.74363      1.7729 0.000924131
       19465     1.74406      1.7729 0.000924085
       19466     1.74451     1.77289 0.000924039
       19467     1.74498     1.77289 0.000923992
       19468     1.74547     1.77289 0.000923946
       19469     1.74597     1.77289   0.0009239
       19470     1.74648     1.77289 0.000923853
       19471       1.747     1.77289 0.000923807
       19472     1.74754     1.77289  0.00092376
       19473     1.74807     1.77288 0.000923714
       19474     1.74861     1.77288 0.000923667
       19475     1.74916     1.77288  0.00092362
       19476      1.7497     1.77288 0.000923574
       19477     1.75024     1.77288 0.000923527
       19478     1.75078     1.77288  0.00092348
       19479     1.75131     1.77288 0.000923434
       19480     1.75183     1.77288 0.000923387
       19481     1.75234     1.77288  0.00092334
       19482     1.75284     1.77287 0.000923293
       19483     1.75332     1.77287 0.000923246
       19484     1.75379     1.77287 0.000923199
       19485     1.75424     1.77287 0.000923153
       19486     1.75467     1.77287 0.000923106
       19487     1.75508     1.77287 0.000923059
       19488     1.75547     1.77287 0.000923012
       19489     1.75583     1.77287 0.000922965
       19490     1.75618     1.77287 0.000922918
       19491      1.7565     1.77287 0.000922871
       19492     1.75679     1.77287 0.000922824
       19493     1.75706     1.77286 0.000922777
       19494      1.7573     1.77286  0.00092273
       19495     1.75751     1.77286 0.000922683
       19496      1.7577     1.77286 0.000922636
       19497     1.75785     1.77286 0.000922589
       19498     1.75798     1.77286 0.000922542
       19499     1.75809     1.77286 0.000922495
       19500     1.75816     1.77286 0.000922448
       19501     1.75821     1.77286 0.000922401
       19502     1.75822     1.77286 0.000922354
       19503     1.75822     1.77286 0.000922307
       19504     1.75818     1.77286  0.00092226
       19505     1.75811     1.77286 0.000922213
       19506     1.75802     1.77285 0.000922166
       19507     1.75791     1.77285 0.000922119
       19508     1.75776     1.77285 0.000922072
       19509      1.7576     1.77285 0.000922025
       19510     1.75741     1.77285 0.000921978
       19511      1.7572     1.77285 0.000921931
       19512     1.75696     1.77285 0.000921885
       19513     1.75671     1.77285 0.000921838
       19514     1.75643     1.77285 0.000921791
       19515     1.75614     1.77285 0.000921744
       19516     1.75582     1.77285 0.000921697
       19517     1.75549     1.77285  0.00092165
       19518     1.75514     1.77284 0.000921604
       19519     1.75477     1.77284 0.000921557
       19520     1.75439     1.77284  0.00092151
       19521       1.754     1.77284 0.000921463
       19522     1.75359     1.77284 0.000921417
       19523     1.75317     1.77284  0.00092137
       19524     1.75274     1.77284 0.000921323
       19525     1.75231     1.77284 0.000921277
       19526     1.75187     1.77284  0.00092123
       19527     1.75142     1.77284 0.000921184
       19528     1.75096     1.77283 0.000921137
       19529     1.75051     1.77283 0.000921091
       19530     1.75004     1.77283 0.000921044
       19531     1.74958     1.77283 0.000920998
       19532     1.74912     1.77283 0.000920952
       19533     1.74866     1.77283 0.000920905
