#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       31706     2.06912     1.97125 0.000460115
       31707     2.06909     1.97125 0.000460111
       31708     2.06907     1.97126 0.000460107
       31709     2.06904     1.97126 0.000460102
       31710     2.06902     1.97126 0.000460098
       31711     2.06901     1.97127 0.000460094
       31712     2.06899     1.97127  0.00046009
       31713     2.06897     1.97127 0.000460086
       31714     2.06896     1.97128 0.000460082
       31715     2.06895     1.97128 0.000460077
       31716     2.06893     1.97128 0.000460073
       31717     2.06892     1.97128 0.000460069
       31718     2.06891     1.97129 0.000460065
       31719      2.0689     1.97129  0.00046006
       31720     2.06889     1.97129 0.000460056
       31721     2.06888      1.9713 0.000460052
       31722     2.06887      1.9713 0.000460048
       31723     2.06886      1.9713 0.000460044
       31724     2.06885     1.97131 0.000460039
       31725     2.06884     1.97131 0.000460035
       31726     2.06883     1.97131 0.000460031
       31727     2.06881     1.97132 0.000460027
       31728      2.0688     1.97132 0.000460022
       31729     2.06879     1.97132 0.000460018
       31730     2.06877     1.97132 0.000460014
       31731     2.06875     1.97133  0.00046001
       31732     2.06873     1.97133 0.000460005
       31733     2.06871     1.97133 0.000460001
       31734     2.06869     1.97134 0.000459997
       31735     2.06867     1.97134 0.000459993
       31736     2.06864     1.97134 0.000459988
       31737     2.06861     1.97135 0.000459984
       31738     2.06858     1.97135  0.00045998
       31739     2.06855     1.97135 0.000459976
       31740     2.06851     1.97135 0.000459971
       31741     2.06848     1.97136 0.000459967
       31742     2.06844     1.97136 0.000459963
       31743     2.06839     1.97136 0.000459958
       31744     2.06835     1.97137 0.000459954
       31745      2.0683     1.97137  0.00045995
       31746     2.06825     1.97137 0.000459945
       31747      2.0682     1.97138 0.000459941
       31748     2.06814     1.97138 0.000459936
       31749     2.06808     1.97138 0.000459932
       31750     2.06802     1.97139 0.000459928
       31751     2.06796     1.97139 0.000459923
       31752     2.06789     1.97139 0.000459919
       31753     2.06782     1.97139 0.000459914
       31754     2.06775      1.9714  0.00045991
       31755     2.06767      1.9714 0.000459905
       31756     2.06759      1.9714 0.000459901
       31757     2.06751     1.97141 0.000459896
       31758     2.06743     1.97141 0.000459892
       31759     2.06734     1.97141 0.000459887
       31760     2.06725     1.97142 0.000459883
       31761     2.06716     1.97142 0.000459878
       31762     2.06706     1.97142 0.000459873
       31763     2.06696     1.97142 0.000459869
       31764     2.06686     1.97143 0.000459864
       31765     2.06676     1.97143 0.000459859
       31766     2.06665     1.97143 0.000459855
       31767     2.06654     1.97144  0.00045985
       31768     2.06642     1.97144 0.000459845
       31769     2.06631     1.97144  0.00045984
       31770     2.06619     1.97145 0.000459836
       31771     2.06607     1.97145 0.000459831
       31772     2.06594     1.97145 0.000459826
       31773     2.06581     1.97145 0.000459821
       31774     2.06568     1.97146 0.000459816
       31775     2.06555     1.97146 0.000459811
       31776     2.06541     1.97146 0.000459806
       31777     2.06528     1.97147 0.000459801
       31778     2.06513     1.97147 0.000459796
       31779     2.06499     1.97147 0.000459791
       31780     2.06484     1.97148 0.000459786
       31781     2.06469     1.97148 0.000459781
       31782     2.06454     1.97148 0.000459776
       31783     2.06438     1.97148 0.000459771
       31784     2.06422     1.97149 0.000459765
       31785     2.06406     1.97149  0.00045976
       31786      2.0639     1.97149 0.000459755
       31787     2.06373      1.9715  0.00045975
       31788     2.06356      1.9715 0.000459744
       31789     2.06339      1.9715 0.000459739
       31790     2.06321      1.9715 0.000459733
       31791     2.06303     1.97151 0.000459728
       31792     2.06285     1.97151 0.000459723
       31793     2.06267     1.97151 0.000459717
       31794     2.06248     1.97152 0.000459711
       31795     2.06229     1.97152 0.000459706
       31796     2.06209     1.97152   0.0004597
       31797      2.0619     1.97152 0.000459695
       31798      2.0617     1.97153 0.000459689
       31799      2.0615     1.97153 0.000459683
       31800     2.06129     1.97153 0.000459677
       31801     2.06109     1.97154 0.000459672
       31802     2.06087     1.97154 0.000459666
       31803     2.06066     1.97154  0.00045966
       31804     2.06045     1.97154 0.000459654
       31805     2.06023     1.97155 0.000459648
       31806        2.06     1.97155 0.000459642
       31807     2.05978     1.97155 0.000459636
       31808     2.05955     1.97156  0.00045963
       31809     2.05932     1.97156 0.000459623
       31810     2.05909     1.97156 0.000459617
       31811     2.05885     1.97156 0.000459611
       31812     2.05861     1.97157 0.000459605
       31813     2.05837     1.97157 0.000459598
       31814     2.05813     1.97157 0.000459592
       31815     2.05788     1.97157 0.000459585
       31816     2.05763     1.97158 0.000459579
       31817     2.05738     1.97158 0.000459572
       31818     2.05712     1.97158 0.000459566
       31819     2.05687     1.97159 0.000459559
       31820     2.05661     1.97159 0.000459553
       31821     2.05634     1.97159 0.000459546
       31822     2.05608     1.97159 0.000459539
       31823     2.05581      1.9716 0.000459532
       31824     2.05554      1.9716 0.000459525
       31825     2.05527      1.9716 0.000459518
       31826       2.055      1.9716 0.000459511
       31827     2.05472     1.97161 0.000459504
       31828     2.05445     1.97161 0.000459497
       31829     2.05417     1.97161  0.00045949
       31830     2.05389     1.97161 0.000459483
       31831      2.0536     1.97162 0.000459476
       31832     2.05332     1.97162 0.000459469
       31833     2.05303     1.97162 0.000459461
       31834     2.05274     1.97162 0.000459454
       31835     2.05246     1.97163 0.000459447
       31836     2.05217     1.97163 0.000459439
       31837     2.05187     1.97163 0.000459432
       31838     2.05158     1.97163 0.000459424
       31839     2.05129     1.97164 0.000459416
       31840       2.051     1.97164 0.000459409
       31841      2.0507     1.97164 0.000459401
       31842     2.05041     1.97164 0.000459393
       31843     2.05011     1.97165 0.000459385
       31844     2.04982     1.97165 0.000459378
       31845     2.04952     1.97165  0.00045937
       31846     2.04922     1.97165 0.000459362
       31847     2.04893     1.97166 0.000459354
       31848     2.04863     1.97166 0.000459346
       31849     2.04834     1.97166 0.000459337
       31850     2.04804     1.97166 0.000459329
       31851     2.04775     1.97167 0.000459321
       31852     2.04746     1.97167 0.000459313
       31853     2.04717     1.97167 0.000459304
       31854     2.04688     1.97167 0.000459296
       31855     2.04659     1.97168 0.000459288
       31856      2.0463     1.97168 0.000459279
       31857     2.04601     1.97168 0.000459271
       31858     2.04573     1.97168 0.000459262
       31859     2.04545     1.97169 0.000459254
       31860     2.04517     1.97169 0.000459245
       31861     2.04489     1.97169 0.000459236
       31862     2.04462     1.97169 0.000459228
       31863     2.04435     1.97169 0.000459219
       31864     2.04408      1.9717  0.00045921
       31865     2.04381      1.9717 0.000459201
       31866     2.04355      1.9717 0.000459192
       31867     2.04329      1.9717 0.000459184
       31868     2.04304     1.97171 0.000459175
       31869     2.04279     1.97171 0.000459166
       31870     2.04254     1.97171 0.000459157
       31871      2.0423     1.97171 0.000459147
       31872     2.04207     1.97171 0.000459138
       31873     2.04184     1.97172 0.000459129
       31874     2.04161     1.97172  0.00045912
       31875     2.04139     1.97172 0.000459111
       31876     2.04118     1.97172 0.000459102
       31877     2.04097     1.97173 0.000459092
       31878     2.04076     1.97173 0.000459083
       31879     2.04057     1.97173 0.000459074
       31880     2.04038     1.97173 0.000459064
       31881     2.04019     1.97173 0.000459055
       31882     2.04002     1.97174 0.000459046
       31883     2.03985     1.97174 0.000459036
       31884     2.03969     1.97174 0.000459027
       31885     2.03953     1.97174 0.000459017
       31886     2.03938     1.97174 0.000459008
       31887     2.03925     1.97175 0.000458998
       31888     2.03912     1.97175 0.000458989
       31889     2.03899     1.97175 0.000458979
       31890     2.03888     1.97175  0.00045897
       31891     2.03878     1.97176  0.00045896
       31892     2.03868     1.97176  0.00045895
       31893     2.03859     1.97176 0.000458941
       31894     2.03852     1.97176 0.000458931
       31895     2.03845     1.97176 0.000458922
       31896     2.03839     1.97177 0.000458912
       31897     2.03834     1.97177 0.000458902
       31898      2.0383     1.97177 0.000458893
       31899     2.03827     1.97177 0.000458883
       31900     2.03825     1.97177 0.000458873
       31901     2.03824     1.97178 0.000458864
       31902     2.03824     1.97178 0.000458854
       31903     2.03825     1.97178 0.000458844
       31904     2.03827     1.97178 0.000458835
       31905      2.0383     1.97178 0.000458825
       31906     2.03833     1.97179 0.000458816
       31907     2.03838     1.97179 0.000458806
       31908     2.03844     1.97179 0.000458796
       31909     2.03851     1.97179 0.000458787
       31910     2.03859     1.97179 0.000458777
       31911     2.03867      1.9718 0.000458767
       31912     2.03877      1.9718 0.000458758
       31913     2.03887      1.9718 0.000458748
       31914     2.03898      1.9718 0.000458739
       31915      2.0391     1.97181 0.000458729
       31916     2.03923     1.97181  0.00045872
       31917     2.03937     1.97181  0.00045871
       31918     2.03952     1.97181 0.000458701
       31919     2.03967     1.97181 0.000458691
       31920     2.03983     1.97182 0.000458682
       31921        2.04     1.97182 0.000458673
       31922     2.04017     1.97182 0.000458663
       31923     2.04035     1.97182 0.000458654
       31924     2.04053     1.97182 0.000458644
       31925     2.04072     1.97183 0.000458635
       31926     2.04092     1.97183 0.000458626
       31927     2.04112     1.97183 0.000458617
       31928     2.04132     1.97183 0.000458607
       31929     2.04153     1.97184 0.000458598
       31930     2.04174     1.97184 0.000458589
       31931     2.04196     1.97184  0.00045858
       31932     2.04217     1.97184 0.000458571
       31933     2.04239     1.97184 0.000458562
       31934     2.04261     1.97185 0.000458553
       31935     2.04283     1.97185 0.000458544
       31936     2.04305     1.97185 0.000458535
       31937     2.04328     1.97185 0.000458526
       31938      2.0435     1.97186 0.000458517
       31939     2.04372     1.97186 0.000458508
       31940     2.04394     1.97186   0.0004585
       31941     2.04415     1.97186 0.000458491
       31942     2.04437     1.97186 0.000458482
       31943     2.04458     1.97187 0.000458473
       31944     2.04479     1.97187 0.000458465
       31945       2.045     1.97187 0.000458456
       31946      2.0452     1.97187 0.000458448
       31947      2.0454     1.97188 0.000458439
       31948      2.0456     1.97188  0.00045843
       31949     2.04578     1.97188 0.000458422
       31950     2.04597     1.97188 0.000458413
       31951     2.04615     1.97189 0.000458405
       31952     2.04632     1.97189 0.000458397
       31953     2.04648     1.97189 0.000458388
       31954     2.04664     1.97189  0.00045838
       31955     2.04679     1.97189 0.000458371
       31956     2.04694      1.9719 0.000458363
       31957     2.04708      1.9719 0.000458355
       31958     2.04721      1.9719 0.000458347
       31959     2.04733      1.9719 0.000458338
       31960     2.04744     1.97191  0.00045833
       31961     2.04755     1.97191 0.000458322
       31962     2.04764     1.97191 0.000458314
       31963     2.04773     1.97191 0.000458305
       31964     2.04781     1.97192 0.000458297
       31965     2.04788     1.97192 0.000458289
       31966     2.04794     1.97192 0.000458281
       31967     2.04799     1.97192 0.000458273
       31968     2.04804     1.97193 0.000458265
       31969     2.04807     1.97193 0.000458256
       31970      2.0481     1.97193 0.000458248
       31971     2.04811     1.97193  0.00045824
       31972     2.04812     1.97193 0.000458232
       31973     2.04812     1.97194 0.000458224
       31974     2.04811     1.97194 0.000458216
       31975     2.04809     1.97194 0.000458208
       31976     2.04806     1.97194 0.000458199
       31977     2.04802     1.97195 0.000458191
       31978     2.04798     1.97195 0.000458183
       31979     2.04793     1.97195 0.000458175
       31980     2.04786     1.97195 0.000458167
       31981     2.04779     1.97196 0.000458159
       31982     2.04772     1.97196  0.00045815
       31983     2.04763     1.97196 0.000458142
       31984     2.04754     1.97196 0.000458134
       31985     2.04744     1.97197 0.000458126
       31986     2.04733     1.97197 0.000458117
       31987     2.04722     1.97197 0.000458109
       31988      2.0471     1.97197 0.000458101
       31989     2.04698     1.97197 0.000458092
       31990     2.04684     1.97198 0.000458084
       31991     2.04671     1.97198 0.000458076
       31992     2.04657     1.97198 0.000458067
       31993     2.04642     1.97198 0.000458059
       31994     2.04627     1.97199 0.000458051
       31995     2.04611     1.97199 0.000458042
       31996     2.04595     1.97199 0.000458034
       31997     2.04579     1.97199 0.000458025
       31998     2.04562       1.972 0.000458017
       31999     2.04545       1.972 0.000458008
       32000     2.04528       1.972 0.000457999
       32001      2.0451       1.972 0.000457991
       32002     2.04493       1.972 0.000457982
       32003     2.04475     1.97201 0.000457973
       32004     2.04457     1.97201 0.000457965
       32005     2.04439     1.97201 0.000457956
       32006     2.04421     1.97201 0.000457947
       32007     2.04402     1.97202 0.000457939
       32008     2.04384     1.97202  0.00045793
       32009     2.04366     1.97202 0.000457921
       32010     2.04348     1.97202 0.000457912
       32011     2.04329     1.97203 0.000457903
       32012     2.04311     1.97203 0.000457894
       32013     2.04294     1.97203 0.000457885
       32014     2.04276     1.97203 0.000457876
       32015     2.04258     1.97203 0.000457867
       32016     2.04241     1.97204 0.000457858
       32017     2.04223     1.97204 0.000457849
       32018     2.04206     1.97204  0.00045784
       32019      2.0419     1.97204 0.000457831
       32020     2.04173     1.97205 0.000457822
       32021     2.04157     1.97205 0.000457813
       32022     2.04141     1.97205 0.000457804
       32023     2.04125     1.97205 0.000457794
       32024     2.04109     1.97205 0.000457785
       32025     2.04094     1.97206 0.000457776
       32026     2.04079     1.97206 0.000457767
       32027     2.04065     1.97206 0.000457757
       32028      2.0405     1.97206 0.000457748
       32029     2.04036     1.97206 0.000457739
       32030     2.04022     1.97207 0.000457729
       32031     2.04009     1.97207  0.00045772
       32032     2.03996     1.97207 0.000457711
       32033     2.03983     1.97207 0.000457701
       32034      2.0397     1.97207 0.000457692
       32035     2.03957     1.97208 0.000457682
       32036     2.03945     1.97208 0.000457673
       32037     2.03933     1.97208 0.000457663
       32038     2.03921     1.97208 0.000457654
       32039     2.03909     1.97209 0.000457644
       32040     2.03897     1.97209 0.000457635
       32041     2.03885     1.97209 0.000457625
       32042     2.03873     1.97209 0.000457616
       32043     2.03861     1.97209 0.000457606
       32044     2.03849      1.9721 0.000457597
       32045     2.03837      1.9721 0.000457587
       32046     2.03825      1.9721 0.000457577
       32047     2.03813      1.9721 0.000457568
       32048     2.03801      1.9721 0.000457558
       32049     2.03788     1.97211 0.000457549
       32050     2.03775     1.97211 0.000457539
       32051     2.03762     1.97211 0.000457529
       32052     2.03748     1.97211 0.000457519
       32053     2.03734     1.97211  0.00045751
       32054     2.03719     1.97212   0.0004575
       32055     2.03704     1.97212  0.00045749
       32056     2.03688     1.97212  0.00045748
       32057     2.03671     1.97212  0.00045747
       32058     2.03654     1.97212 0.000457461
       32059     2.03636     1.97213 0.000457451
       32060     2.03617     1.97213 0.000457441
       32061     2.03597     1.97213 0.000457431
       32062     2.03576     1.97213 0.000457421
       32063     2.03554     1.97213 0.000457411
       32064     2.03531     1.97214 0.000457401
       32065     2.03507     1.97214 0.000457391
       32066     2.03482     1.97214 0.000457381
       32067     2.03455     1.97214 0.000457371
       32068     2.03427     1.97214  0.00045736
       32069     2.03398     1.97215  0.00045735
       32070     2.03368     1.97215  0.00045734
       32071     2.03336     1.97215  0.00045733
       32072     2.03302     1.97215 0.000457319
       32073     2.03267     1.97215 0.000457309
       32074      2.0323     1.97216 0.000457299
       32075     2.03191     1.97216 0.000457288
       32076     2.03151     1.97216 0.000457278
       32077     2.03109     1.97216 0.000457267
       32078     2.03066     1.97216 0.000457256
       32079      2.0302     1.97216 0.000457246
       32080     2.02972     1.97217 0.000457235
       32081     2.02923     1.97217 0.000457224
       32082     2.02872     1.97217 0.000457213
       32083     2.02818     1.97217 0.000457203
       32084     2.02763     1.97217 0.000457192
       32085     2.02705     1.97218  0.00045718
       32086     2.02646     1.97218 0.000457169
       32087     2.02584     1.97218 0.000457158
       32088      2.0252     1.97218 0.000457147
       32089     2.02454     1.97218 0.000457136
       32090     2.02386     1.97218 0.000457124
       32091     2.02316     1.97219 0.000457113
       32092     2.02244     1.97219 0.000457101
       32093     2.02169     1.97219 0.000457089
       32094     2.02092     1.97219 0.000457078
       32095     2.02013     1.97219 0.000457066
       32096     2.01932     1.97219 0.000457054
       32097     2.01849     1.97219 0.000457042
       32098     2.01764      1.9722  0.00045703
       32099     2.01677      1.9722 0.000457018
       32100     2.01588      1.9722 0.000457006
       32101     2.01496      1.9722 0.000456993
       32102     2.01403      1.9722 0.000456981
       32103     2.01307      1.9722 0.000456969
       32104      2.0121      1.9722 0.000456956
       32105     2.01111      1.9722 0.000456943
       32106      2.0101     1.97221 0.000456931
       32107     2.00908     1.97221 0.000456918
       32108     2.00803     1.97221 0.000456905
       32109     2.00698     1.97221 0.000456892
       32110      2.0059     1.97221 0.000456879
       32111     2.00481     1.97221 0.000456866
       32112     2.00371     1.97221 0.000456853
       32113      2.0026     1.97221  0.00045684
       32114     2.00147     1.97221 0.000456826
       32115     2.00033     1.97221 0.000456813
       32116     1.99918     1.97222 0.000456799
       32117     1.99803     1.97222 0.000456786
       32118     1.99686     1.97222 0.000456772
       32119     1.99569     1.97222 0.000456759
       32120     1.99451     1.97222 0.000456745
       32121     1.99333     1.97222 0.000456731
       32122     1.99214     1.97222 0.000456717
       32123     1.99096     1.97222 0.000456704
       32124     1.98977     1.97222  0.00045669
       32125     1.98858     1.97222 0.000456676
       32126      1.9874     1.97222 0.000456662
       32127     1.98622     1.97222 0.000456648
       32128     1.98504     1.97222 0.000456634
       32129     1.98387     1.97222  0.00045662
       32130      1.9827     1.97222 0.000456606
       32131     1.98155     1.97222 0.000456591
       32132     1.98041     1.97222 0.000456577
       32133     1.97927     1.97222 0.000456563
       32134     1.97815     1.97222 0.000456549
       32135     1.97705     1.97222 0.000456535
       32136     1.97596     1.97222 0.000456521
       32137     1.97489     1.97223 0.000456506
       32138     1.97384     1.97223 0.000456492
       32139      1.9728     1.97223 0.000456478
       32140     1.97179     1.97223 0.000456464
       32141     1.97081     1.97223  0.00045645
       32142     1.96984     1.97222 0.000456435
       32143     1.96891     1.97222 0.000456421
       32144       1.968     1.97222 0.000456407
       32145     1.96712     1.97222 0.000456393
       32146     1.96627     1.97222 0.000456379
       32147     1.96545     1.97222 0.000456365
       32148     1.96467     1.97222  0.00045635
       32149     1.96392     1.97222 0.000456336
       32150      1.9632     1.97222 0.000456322
       32151     1.96252     1.97222 0.000456308
       32152     1.96188     1.97222 0.000456294
       32153     1.96128     1.97222  0.00045628
       32154     1.96072     1.97222 0.000456266
       32155      1.9602     1.97222 0.000456252
       32156     1.95972     1.97222 0.000456238
       32157     1.95929     1.97222 0.000456224
       32158      1.9589     1.97222  0.00045621
       32159     1.95856     1.97222 0.000456196
       32160     1.95826     1.97222 0.000456182
       32161     1.95802     1.97222 0.000456168
       32162     1.95782     1.97222 0.000456154
       32163     1.95767     1.97222  0.00045614
       32164     1.95757     1.97222 0.000456126
       32165     1.95752     1.97222 0.000456112
       32166     1.95752     1.97222 0.000456098
       32167     1.95758     1.97222 0.000456084
       32168     1.95768     1.97222  0.00045607
       32169     1.95784     1.97222 0.000456056
       32170     1.95805     1.97222 0.000456042
       32171     1.95831     1.97221 0.000456028
       32172     1.95863     1.97221 0.000456014
       32173     1.95899     1.97221    0.000456
       32174     1.95941     1.97221 0.000455986
       32175     1.95988     1.97221 0.000455972
       32176      1.9604     1.97221 0.000455958
       32177     1.96097     1.97221 0.000455944
       32178     1.96158     1.97221  0.00045593
       32179     1.96225     1.97221 0.000455916
       32180     1.96296     1.97221 0.000455902
       32181     1.96372     1.97221 0.000455888
       32182     1.96452     1.97221 0.000455874
       32183     1.96536     1.97221  0.00045586
       32184     1.96624     1.97221 0.000455846
       32185     1.96716     1.97221 0.000455832
       32186     1.96812     1.97221 0.000455817
       32187     1.96912     1.97221 0.000455803
       32188     1.97014     1.97221 0.000455789
       32189      1.9712     1.97221 0.000455775
       32190     1.97228     1.97221 0.000455761
       32191     1.97339     1.97221 0.000455747
       32192     1.97453     1.97221 0.000455732
       32193     1.97568     1.97221 0.000455718
       32194     1.97686     1.97221 0.000455704
       32195     1.97805     1.97221  0.00045569
       32196     1.97925     1.97221 0.000455676
       32197     1.98047     1.97221 0.000455662
       32198     1.98169     1.97221 0.000455648
       32199     1.98292     1.97221 0.000455634
       32200     1.98416     1.97221  0.00045562
       32201      1.9854     1.97221 0.000455606
       32202     1.98664     1.97221 0.000455592
       32203     1.98787     1.97221 0.000455578
       32204      1.9891     1.97221 0.000455564
       32205     1.99032     1.97221  0.00045555
       32206     1.99154     1.97222 0.000455537
       32207     1.99274     1.97222 0.000455523
       32208     1.99394     1.97222 0.000455509
       32209     1.99511     1.97222 0.000455496
       32210     1.99628     1.97222 0.000455482
       32211     1.99742     1.97222 0.000455469
       32212     1.99855     1.97222 0.000455455
       32213     1.99965     1.97222 0.000455442
       32214     2.00074     1.97222 0.000455429
       32215      2.0018     1.97222 0.000455415
       32216     2.00284     1.97222 0.000455402
       32217     2.00385     1.97222 0.000455389
       32218     2.00484     1.97223 0.000455376
       32219      2.0058     1.97223 0.000455363
       32220     2.00674     1.97223  0.00045535
       32221     2.00765     1.97223 0.000455338
       32222     2.00853     1.97223 0.000455325
       32223     2.00939     1.97223 0.000455312
       32224     2.01021     1.97223   0.0004553
       32225     2.01101     1.97223 0.000455287
       32226     2.01178     1.97223 0.000455275
       32227     2.01252     1.97224 0.000455262
       32228     2.01323     1.97224  0.00045525
       32229     2.01391     1.97224 0.000455238
       32230     2.01457     1.97224 0.000455225
       32231     2.01519     1.97224 0.000455213
       32232     2.01579     1.97224 0.000455201
       32233     2.01636     1.97224 0.000455189
       32234      2.0169     1.97224 0.000455177
       32235     2.01741     1.97225 0.000455165
       32236      2.0179     1.97225 0.000455153
       32237     2.01836     1.97225 0.000455141
       32238      2.0188     1.97225 0.000455129
       32239      2.0192     1.97225 0.000455118
       32240     2.01959     1.97225 0.000455106
       32241     2.01995     1.97225 0.000455094
       32242     2.02028     1.97226 0.000455082
       32243     2.02059     1.97226 0.000455071
       32244     2.02088     1.97226 0.000455059
       32245     2.02114     1.97226 0.000455048
       32246     2.02139     1.97226 0.000455036
       32247     2.02161     1.97226 0.000455024
       32248     2.02181     1.97227 0.000455013
       32249     2.02199     1.97227 0.000455001
       32250     2.02215     1.97227  0.00045499
       32251      2.0223     1.97227 0.000454979
       32252     2.02242     1.97227 0.000454967
       32253     2.02253     1.97227 0.000454956
       32254     2.02262     1.97227 0.000454944
       32255     2.02269     1.97228 0.000454933
       32256     2.02274     1.97228 0.000454921
       32257     2.02279     1.97228  0.00045491
       32258     2.02281     1.97228 0.000454899
       32259     2.02282     1.97228 0.000454887
       32260     2.02282     1.97228 0.000454876
       32261     2.02281     1.97229 0.000454864
       32262     2.02278     1.97229 0.000454853
       32263     2.02274     1.97229 0.000454842
       32264     2.02269     1.97229  0.00045483
       32265     2.02263     1.97229 0.000454819
       32266     2.02255     1.97229 0.000454807
       32267     2.02247      1.9723 0.000454796
       32268     2.02238      1.9723 0.000454784
       32269     2.02228      1.9723 0.000454773
       32270     2.02217      1.9723 0.000454761
       32271     2.02205      1.9723  0.00045475
       32272     2.02192      1.9723 0.000454739
       32273     2.02179      1.9723 0.000454727
       32274     2.02165     1.97231 0.000454715
       32275     2.02151     1.97231 0.000454704
       32276     2.02136     1.97231 0.000454692
       32277      2.0212     1.97231 0.000454681
       32278     2.02104     1.97231 0.000454669
       32279     2.02087     1.97231 0.000454658
       32280      2.0207     1.97231 0.000454646
       32281     2.02053     1.97232 0.000454634
       32282     2.02035     1.97232 0.000454623
       32283     2.02017     1.97232 0.000454611
       32284     2.01999     1.97232 0.000454599
       32285      2.0198     1.97232 0.000454588
       32286     2.01961     1.97232 0.000454576
       32287     2.01943     1.97233 0.000454564
       32288     2.01923     1.97233 0.000454553
       32289     2.01904     1.97233 0.000454541
       32290     2.01885     1.97233 0.000454529
       32291     2.01866     1.97233 0.000454517
       32292     2.01846     1.97233 0.000454505
       32293     2.01827     1.97233 0.000454493
       32294     2.01808     1.97234 0.000454482
       32295     2.01789     1.97234  0.00045447
       32296     2.01769     1.97234 0.000454458
       32297      2.0175     1.97234 0.000454446
       32298     2.01731     1.97234 0.000454434
       32299     2.01713     1.97234 0.000454422
       32300     2.01694     1.97234  0.00045441
       32301     2.01676     1.97235 0.000454398
       32302     2.01657     1.97235 0.000454386
       32303      2.0164     1.97235 0.000454374
       32304     2.01622     1.97235 0.000454362
       32305     2.01604     1.97235  0.00045435
       32306     2.01587     1.97235 0.000454338
       32307      2.0157     1.97235 0.000454326
       32308     2.01554     1.97235 0.000454314
       32309     2.01537     1.97236 0.000454302
       32310     2.01521     1.97236 0.000454289
       32311     2.01506     1.97236 0.000454277
       32312     2.01491     1.97236 0.000454265
       32313     2.01476     1.97236 0.000454253
       32314     2.01461     1.97236 0.000454241
       32315     2.01447     1.97236 0.000454229
       32316     2.01433     1.97237 0.000454216
       32317      2.0142     1.97237 0.000454204
       32318     2.01407     1.97237 0.000454192
       32319     2.01394     1.97237  0.00045418
       32320     2.01382     1.97237 0.000454168
       32321      2.0137     1.97237 0.000454155
       32322     2.01359     1.97237 0.000454143
       32323     2.01347     1.97237 0.000454131
       32324     2.01337     1.97238 0.000454118
       32325     2.01327     1.97238 0.000454106
       32326     2.01317     1.97238 0.000454094
       32327     2.01307     1.97238 0.000454082
       32328     2.01298     1.97238 0.000454069
       32329     2.01289     1.97238 0.000454057
       32330     2.01281     1.97238 0.000454045
       32331     2.01273     1.97238 0.000454032
       32332     2.01265     1.97239  0.00045402
       32333     2.01258     1.97239 0.000454008
       32334     2.01251     1.97239 0.000453995
       32335     2.01244     1.97239 0.000453983
       32336     2.01238     1.97239 0.000453971
       32337     2.01232     1.97239 0.000453958
       32338     2.01227     1.97239 0.000453946
       32339     2.01221     1.97239 0.000453933
       32340     2.01216      1.9724 0.000453921
       32341     2.01211      1.9724 0.000453909
       32342     2.01207      1.9724 0.000453896
       32343     2.01203      1.9724 0.000453884
       32344     2.01199      1.9724 0.000453872
       32345     2.01195      1.9724 0.000453859
       32346     2.01192      1.9724 0.000453847
       32347     2.01188      1.9724 0.000453834
       32348     2.01185     1.97241 0.000453822
       32349     2.01183     1.97241  0.00045381
       32350      2.0118     1.97241 0.000453797
       32351     2.01178     1.97241 0.000453785
       32352     2.01175     1.97241 0.000453772
       32353     2.01173     1.97241  0.00045376
       32354     2.01171     1.97241 0.000453748
       32355     2.01169     1.97241 0.000453735
       32356     2.01168     1.97241 0.000453723
       32357     2.01166     1.97242  0.00045371
       32358     2.01165     1.97242 0.000453698
       32359     2.01164     1.97242 0.000453686
       32360     2.01162     1.97242 0.000453673
       32361     2.01161     1.97242 0.000453661
       32362      2.0116     1.97242 0.000453648
       32363     2.01159     1.97242 0.000453636
       32364     2.01159     1.97242 0.000453624
       32365     2.01158     1.97243 0.000453611
       32366     2.01157     1.97243 0.000453599
       32367     2.01157     1.97243 0.000453586
       32368     2.01156     1.97243 0.000453574
       32369     2.01155     1.97243 0.000453562
       32370     2.01155     1.97243 0.000453549
       32371     2.01155     1.97243 0.000453537
       32372     2.01154     1.97243 0.000453524
       32373     2.01154     1.97244 0.000453512
       32374     2.01153     1.97244   0.0004535
       32375     2.01153     1.97244 0.000453487
       32376     2.01153     1.97244 0.000453475
       32377     2.01153     1.97244 0.000453462
       32378     2.01152     1.97244  0.00045345
       32379     2.01152     1.97244 0.000453438
       32380     2.01152     1.97244 0.000453425
       32381     2.01152     1.97244 0.000453413
       32382     2.01152     1.97245   0.0004534
       32383     2.01152     1.97245 0.000453388
       32384     2.01152     1.97245 0.000453376
       32385     2.01152     1.97245 0.000453363
       32386     2.01152     1.97245 0.000453351
       32387     2.01152     1.97245 0.000453338
       32388     2.01152     1.97245 0.000453326
       32389     2.01152     1.97245 0.000453314
       32390     2.01152     1.97246 0.000453301
       32391     2.01152     1.97246 0.000453289
       32392     2.01153     1.97246 0.000453277
       32393     2.01153     1.97246 0.000453264
       32394     2.01153     1.97246 0.000453252
       32395     2.01154     1.97246 0.000453239
       32396     2.01154     1.97246 0.000453227
       32397     2.01155     1.97246 0.000453215
       32398     2.01155     1.97247 0.000453202
       32399     2.01156     1.97247  0.00045319
       32400     2.01157     1.97247 0.000453177
       32401     2.01157     1.97247 0.000453165
       32402     2.01158     1.97247 0.000453153
       32403     2.01159     1.97247  0.00045314
