#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        4776     1.47305     1.40445  0.00235378
        4777      1.4743     1.40446  0.00235334
        4778     1.47549     1.40448  0.00235289
        4779     1.47662     1.40449  0.00235245
        4780      1.4777     1.40451  0.00235201
        4781     1.47873     1.40452  0.00235157
        4782     1.47969     1.40454  0.00235113
        4783      1.4806     1.40456  0.00235069
        4784     1.48144     1.40457  0.00235025
        4785     1.48223     1.40459  0.00234982
        4786     1.48295      1.4046  0.00234938
        4787     1.48361     1.40462  0.00234895
        4788      1.4842     1.40464  0.00234852
        4789     1.48472     1.40465  0.00234809
        4790     1.48518     1.40467  0.00234766
        4791     1.48557     1.40469  0.00234723
        4792     1.48588      1.4047   0.0023468
        4793     1.48613     1.40472  0.00234637
        4794     1.48631     1.40474  0.00234594
        4795     1.48642     1.40476  0.00234552
        4796     1.48646     1.40477  0.00234509
        4797     1.48643     1.40479  0.00234466
        4798     1.48633     1.40481  0.00234423
        4799     1.48616     1.40482  0.00234381
        4800     1.48591     1.40484  0.00234338
        4801     1.48559     1.40486  0.00234295
        4802      1.4852     1.40487  0.00234252
        4803     1.48474     1.40489   0.0023421
        4804     1.48421     1.40491  0.00234167
        4805     1.48361     1.40492  0.00234124
        4806     1.48294     1.40494  0.00234081
        4807     1.48221     1.40496  0.00234037
        4808      1.4814     1.40497  0.00233994
        4809     1.48053     1.40499  0.00233951
        4810     1.47959       1.405  0.00233907
        4811     1.47859     1.40502  0.00233864
        4812     1.47753     1.40503   0.0023382
        4813      1.4764     1.40505  0.00233776
        4814     1.47521     1.40506  0.00233732
        4815     1.47396     1.40508  0.00233688
        4816     1.47265     1.40509  0.00233643
        4817     1.47128      1.4051  0.00233599
        4818     1.46986     1.40512  0.00233554
        4819     1.46839     1.40513   0.0023351
        4820     1.46686     1.40514  0.00233465
        4821     1.46528     1.40516   0.0023342
        4822     1.46365     1.40517  0.00233374
        4823     1.46198     1.40518  0.00233329
        4824     1.46026     1.40519  0.00233283
        4825      1.4585      1.4052  0.00233238
        4826      1.4567     1.40521  0.00233192
        4827     1.45486     1.40522  0.00233146
        4828     1.45299     1.40523  0.00233099
        4829     1.45109     1.40524  0.00233053
        4830     1.44915     1.40525  0.00233007
        4831     1.44719     1.40526   0.0023296
        4832     1.44521     1.40527  0.00232913
        4833      1.4432     1.40528  0.00232866
        4834     1.44117     1.40528  0.00232819
        4835     1.43913     1.40529  0.00232772
        4836     1.43707      1.4053  0.00232725
        4837       1.435      1.4053  0.00232678
        4838     1.43292     1.40531   0.0023263
        4839     1.43084     1.40532  0.00232583
        4840     1.42875     1.40532  0.00232535
        4841     1.42667     1.40532  0.00232488
        4842     1.42458     1.40533   0.0023244
        4843      1.4225     1.40533  0.00232392
        4844     1.42043     1.40534  0.00232345
        4845     1.41837     1.40534  0.00232297
        4846     1.41632     1.40534  0.00232249
        4847     1.41429     1.40534  0.00232201
        4848     1.41228     1.40534  0.00232153
        4849     1.41029     1.40534  0.00232105
        4850     1.40833     1.40535  0.00232058
        4851     1.40639     1.40535   0.0023201
        4852     1.40449     1.40535  0.00231962
        4853     1.40262     1.40534  0.00231914
        4854     1.40079     1.40534  0.00231866
        4855     1.39899     1.40534  0.00231819
        4856     1.39724     1.40534  0.00231771
        4857     1.39554     1.40534  0.00231723
        4858     1.39387     1.40534  0.00231676
        4859     1.39226     1.40533  0.00231628
        4860      1.3907     1.40533  0.00231581
        4861     1.38919     1.40533  0.00231533
        4862     1.38774     1.40532  0.00231486
        4863     1.38635     1.40532  0.00231439
        4864     1.38502     1.40532  0.00231392
        4865     1.38375     1.40531  0.00231344
        4866     1.38255     1.40531  0.00231297
        4867     1.38141      1.4053   0.0023125
        4868     1.38035      1.4053  0.00231203
        4869     1.37935     1.40529  0.00231157
        4870     1.37842     1.40529   0.0023111
        4871     1.37757     1.40528  0.00231063
        4872     1.37679     1.40527  0.00231016
        4873     1.37609     1.40527   0.0023097
        4874     1.37546     1.40526  0.00230923
        4875     1.37491     1.40526  0.00230877
        4876     1.37445     1.40525   0.0023083
        4877     1.37406     1.40524  0.00230784
        4878     1.37375     1.40524  0.00230737
        4879     1.37352     1.40523  0.00230691
        4880     1.37336     1.40522  0.00230645
        4881     1.37329     1.40522  0.00230598
        4882     1.37329     1.40521  0.00230552
        4883     1.37337      1.4052  0.00230506
        4884     1.37353      1.4052  0.00230459
        4885     1.37376     1.40519  0.00230413
        4886     1.37407     1.40518  0.00230367
        4887     1.37446     1.40518   0.0023032
        4888     1.37491     1.40517  0.00230274
        4889     1.37543     1.40517  0.00230228
        4890     1.37602     1.40516  0.00230182
        4891     1.37668     1.40515  0.00230135
        4892      1.3774     1.40515  0.00230089
        4893     1.37819     1.40514  0.00230043
        4894     1.37903     1.40514  0.00229996
        4895     1.37994     1.40513   0.0022995
        4896      1.3809     1.40513  0.00229903
        4897     1.38192     1.40512  0.00229857
        4898     1.38299     1.40512   0.0022981
        4899     1.38411     1.40511  0.00229764
        4900     1.38528     1.40511  0.00229717
        4901     1.38649     1.40511  0.00229671
        4902     1.38774      1.4051  0.00229624
        4903     1.38904      1.4051  0.00229578
        4904     1.39036      1.4051  0.00229531
        4905     1.39172     1.40509  0.00229484
        4906     1.39312     1.40509  0.00229438
        4907     1.39454     1.40509  0.00229391
        4908     1.39598     1.40509  0.00229344
        4909     1.39745     1.40509  0.00229298
        4910     1.39894     1.40508  0.00229251
        4911     1.40045     1.40508  0.00229204
        4912     1.40197     1.40508  0.00229158
        4913     1.40351     1.40508  0.00229111
        4914     1.40507     1.40508  0.00229064
        4915     1.40663     1.40508  0.00229018
        4916      1.4082     1.40508  0.00228971
        4917     1.40978     1.40508  0.00228925
        4918     1.41136     1.40509  0.00228878
        4919     1.41295     1.40509  0.00228832
        4920     1.41453     1.40509  0.00228785
        4921     1.41612     1.40509  0.00228739
        4922     1.41771     1.40509  0.00228693
        4923     1.41929      1.4051  0.00228646
        4924     1.42087      1.4051    0.002286
        4925     1.42245      1.4051  0.00228554
        4926     1.42403     1.40511  0.00228508
        4927     1.42559     1.40511  0.00228462
        4928     1.42716     1.40512  0.00228416
        4929     1.42871     1.40512   0.0022837
        4930     1.43026     1.40513  0.00228324
        4931      1.4318     1.40513  0.00228279
        4932     1.43333     1.40514  0.00228233
        4933     1.43485     1.40514  0.00228188
        4934     1.43636     1.40515  0.00228142
        4935     1.43786     1.40516  0.00228097
        4936     1.43934     1.40516  0.00228052
        4937     1.44082     1.40517  0.00228007
        4938     1.44228     1.40518  0.00227962
        4939     1.44373     1.40519  0.00227917
        4940     1.44517     1.40519  0.00227872
        4941     1.44659      1.4052  0.00227828
        4942       1.448     1.40521  0.00227783
        4943      1.4494     1.40522  0.00227739
        4944     1.45078     1.40523  0.00227695
        4945     1.45214     1.40524  0.00227651
        4946     1.45349     1.40525  0.00227607
        4947     1.45482     1.40526  0.00227563
        4948     1.45613     1.40527  0.00227519
        4949     1.45741     1.40528  0.00227476
        4950     1.45868     1.40529  0.00227432
        4951     1.45993      1.4053  0.00227389
        4952     1.46115     1.40531  0.00227346
        4953     1.46234     1.40532  0.00227303
        4954     1.46351     1.40534   0.0022726
        4955     1.46465     1.40535  0.00227217
        4956     1.46576     1.40536  0.00227175
        4957     1.46684     1.40537  0.00227132
        4958     1.46788     1.40538   0.0022709
        4959     1.46889      1.4054  0.00227048
        4960     1.46987     1.40541  0.00227006
        4961     1.47081     1.40542  0.00226964
        4962     1.47171     1.40544  0.00226922
        4963     1.47257     1.40545   0.0022688
        4964     1.47338     1.40546  0.00226839
        4965     1.47415     1.40548  0.00226797
        4966     1.47487     1.40549  0.00226756
        4967     1.47554     1.40551  0.00226715
        4968     1.47616     1.40552  0.00226674
        4969     1.47673     1.40553  0.00226633
        4970     1.47725     1.40555  0.00226592
        4971     1.47771     1.40556  0.00226551
        4972     1.47812     1.40558   0.0022651
        4973     1.47847     1.40559  0.00226469
        4974     1.47876     1.40561  0.00226428
        4975     1.47899     1.40562  0.00226387
        4976     1.47916     1.40564  0.00226347
        4977     1.47927     1.40565  0.00226306
        4978     1.47931     1.40567  0.00226266
        4979      1.4793     1.40568  0.00226225
        4980     1.47921      1.4057  0.00226184
        4981     1.47907     1.40571  0.00226144
        4982     1.47886     1.40573  0.00226103
        4983     1.47859     1.40574  0.00226062
        4984     1.47825     1.40575  0.00226022
        4985     1.47786     1.40577  0.00225981
        4986     1.47739     1.40578   0.0022594
        4987     1.47687      1.4058  0.00225899
        4988     1.47628     1.40581  0.00225859
        4989     1.47564     1.40583  0.00225818
        4990     1.47494     1.40584  0.00225777
        4991     1.47418     1.40585  0.00225736
        4992     1.47337     1.40587  0.00225694
        4993      1.4725     1.40588  0.00225653
        4994     1.47158     1.40589  0.00225612
        4995     1.47061     1.40591   0.0022557
        4996     1.46959     1.40592  0.00225529
        4997     1.46852     1.40593  0.00225487
        4998      1.4674     1.40594  0.00225445
        4999     1.46625     1.40596  0.00225404
        5000     1.46505     1.40597  0.00225362
        5001     1.46381     1.40598  0.00225319
        5002     1.46254     1.40599  0.00225277
        5003     1.46124       1.406  0.00225235
        5004     1.45991     1.40601  0.00225192
        5005     1.45855     1.40602   0.0022515
        5006     1.45717     1.40603  0.00225107
        5007     1.45577     1.40604  0.00225064
        5008     1.45436     1.40605  0.00225022
        5009     1.45293     1.40606  0.00224979
        5010     1.45148     1.40607  0.00224936
        5011     1.45003     1.40608  0.00224892
        5012     1.44857     1.40609  0.00224849
        5013     1.44711      1.4061  0.00224806
        5014     1.44565      1.4061  0.00224762
        5015     1.44419     1.40611  0.00224719
        5016     1.44273     1.40612  0.00224675
        5017     1.44129     1.40613  0.00224631
        5018     1.43985     1.40613  0.00224588
        5019     1.43843     1.40614  0.00224544
        5020     1.43703     1.40615    0.002245
        5021     1.43565     1.40615  0.00224456
        5022     1.43429     1.40616  0.00224412
        5023     1.43295     1.40616  0.00224368
        5024     1.43164     1.40617  0.00224324
        5025     1.43035     1.40617   0.0022428
        5026      1.4291     1.40618  0.00224236
        5027     1.42788     1.40618  0.00224191
        5028     1.42669     1.40619  0.00224147
        5029     1.42554     1.40619  0.00224103
        5030     1.42443     1.40619  0.00224059
        5031     1.42335      1.4062  0.00224014
        5032     1.42232      1.4062   0.0022397
        5033     1.42133      1.4062  0.00223926
        5034     1.42038     1.40621  0.00223882
        5035     1.41948     1.40621  0.00223837
        5036     1.41863     1.40621  0.00223793
        5037     1.41782     1.40621  0.00223749
        5038     1.41706     1.40622  0.00223704
        5039     1.41635     1.40622   0.0022366
        5040     1.41569     1.40622  0.00223616
        5041     1.41508     1.40622  0.00223571
        5042     1.41452     1.40622  0.00223527
        5043     1.41401     1.40622  0.00223483
        5044     1.41355     1.40623  0.00223439
        5045     1.41314     1.40623  0.00223394
        5046     1.41279     1.40623   0.0022335
        5047     1.41248     1.40623  0.00223306
        5048     1.41222     1.40623  0.00223262
        5049     1.41201     1.40623  0.00223218
        5050     1.41185     1.40623  0.00223173
        5051     1.41173     1.40623  0.00223129
        5052     1.41167     1.40623  0.00223085
        5053     1.41165     1.40624  0.00223041
        5054     1.41167     1.40624  0.00222997
        5055     1.41173     1.40624  0.00222953
        5056     1.41183     1.40624  0.00222909
        5057     1.41198     1.40624  0.00222865
        5058     1.41215     1.40624  0.00222821
        5059     1.41237     1.40624  0.00222777
        5060     1.41261     1.40624  0.00222733
        5061     1.41289     1.40625  0.00222689
        5062      1.4132     1.40625  0.00222645
        5063     1.41353     1.40625  0.00222601
        5064     1.41388     1.40625  0.00222557
        5065     1.41425     1.40625  0.00222513
        5066     1.41464     1.40625  0.00222469
        5067     1.41504     1.40625  0.00222425
        5068     1.41545     1.40626  0.00222381
        5069     1.41587     1.40626  0.00222338
        5070     1.41629     1.40626  0.00222294
        5071     1.41671     1.40626   0.0022225
        5072     1.41712     1.40626  0.00222206
        5073     1.41753     1.40627  0.00222163
        5074     1.41793     1.40627  0.00222119
        5075     1.41831     1.40627  0.00222075
        5076     1.41867     1.40627  0.00222032
        5077       1.419     1.40628  0.00221988
        5078     1.41931     1.40628  0.00221945
        5079     1.41958     1.40628  0.00221901
        5080     1.41981     1.40628  0.00221858
        5081        1.42     1.40629  0.00221814
        5082     1.42014     1.40629  0.00221771
        5083     1.42023     1.40629  0.00221727
        5084     1.42026      1.4063  0.00221684
        5085     1.42023      1.4063   0.0022164
        5086     1.42014      1.4063  0.00221597
        5087     1.41997      1.4063  0.00221553
        5088     1.41973     1.40631   0.0022151
        5089     1.41942     1.40631  0.00221467
        5090     1.41902     1.40631  0.00221423
        5091     1.41853     1.40631   0.0022138
        5092     1.41796     1.40632  0.00221337
        5093     1.41728     1.40632  0.00221293
        5094     1.41651     1.40632   0.0022125
        5095     1.41564     1.40632  0.00221207
        5096     1.41467     1.40632  0.00221163
        5097     1.41358     1.40632   0.0022112
        5098     1.41239     1.40633  0.00221077
        5099     1.41108     1.40633  0.00221033
        5100     1.40966     1.40633   0.0022099
        5101     1.40812     1.40633  0.00220947
        5102     1.40647     1.40633  0.00220903
        5103     1.40469     1.40633   0.0022086
        5104     1.40279     1.40633  0.00220817
        5105     1.40076     1.40633  0.00220773
        5106     1.39862     1.40632   0.0022073
        5107     1.39635     1.40632  0.00220687
        5108     1.39395     1.40632  0.00220644
        5109     1.39143     1.40632  0.00220601
        5110     1.38879     1.40631  0.00220558
        5111     1.38603     1.40631  0.00220515
        5112     1.38314     1.40631  0.00220473
        5113     1.38014      1.4063   0.0022043
        5114     1.37702     1.40629  0.00220388
        5115     1.37378     1.40629  0.00220346
        5116     1.37044     1.40628  0.00220304
        5117     1.36699     1.40627  0.00220262
        5118     1.36343     1.40626  0.00220221
        5119     1.35978     1.40626  0.00220179
        5120     1.35603     1.40625  0.00220139
        5121     1.35219     1.40624  0.00220098
        5122     1.34827     1.40622  0.00220058
        5123     1.34427     1.40621  0.00220018
        5124      1.3402      1.4062  0.00219979
        5125     1.33606     1.40619  0.00219941
        5126     1.33186     1.40617  0.00219902
        5127     1.32762     1.40616  0.00219865
        5128     1.32332     1.40614  0.00219828
        5129     1.31899     1.40612  0.00219792
        5130     1.31463      1.4061  0.00219756
        5131     1.31026     1.40609  0.00219721
        5132     1.30587     1.40607  0.00219687
        5133     1.30147     1.40605  0.00219654
        5134     1.29708     1.40602  0.00219621
        5135     1.29271       1.406  0.00219589
        5136     1.28835     1.40598  0.00219559
        5137     1.28403     1.40596  0.00219529
        5138     1.27974     1.40593    0.002195
        5139     1.27551     1.40591  0.00219472
        5140     1.27133     1.40588  0.00219445
        5141     1.26721     1.40585  0.00219419
        5142     1.26318     1.40583  0.00219393
        5143     1.25922      1.4058  0.00219369
        5144     1.25536     1.40577  0.00219346
        5145      1.2516     1.40574  0.00219324
        5146     1.24794     1.40571  0.00219303
        5147     1.24441     1.40568  0.00219283
        5148     1.24099     1.40564  0.00219263
        5149      1.2377     1.40561  0.00219245
        5150     1.23455     1.40558  0.00219228
        5151     1.23154     1.40554  0.00219211
        5152     1.22868     1.40551  0.00219195
        5153     1.22597     1.40547   0.0021918
        5154     1.22341     1.40544  0.00219166
        5155     1.22102      1.4054  0.00219153
        5156     1.21879     1.40537   0.0021914
        5157     1.21674     1.40533  0.00219129
        5158     1.21485     1.40529  0.00219117
        5159     1.21313     1.40526  0.00219106
        5160     1.21159     1.40522  0.00219096
        5161     1.21023     1.40518  0.00219086
        5162     1.20904     1.40514  0.00219077
        5163     1.20804     1.40511  0.00219067
        5164     1.20721     1.40507  0.00219059
        5165     1.20655     1.40503   0.0021905
        5166     1.20607     1.40499  0.00219041
        5167     1.20577     1.40495  0.00219033
        5168     1.20564     1.40491  0.00219024
        5169     1.20568     1.40487  0.00219016
        5170     1.20588     1.40484  0.00219007
        5171     1.20624      1.4048  0.00218999
        5172     1.20677     1.40476   0.0021899
        5173     1.20745     1.40472  0.00218981
        5174     1.20828     1.40468  0.00218971
        5175     1.20926     1.40465  0.00218962
        5176     1.21038     1.40461  0.00218951
        5177     1.21165     1.40457  0.00218941
        5178     1.21304     1.40453   0.0021893
        5179     1.21457      1.4045  0.00218918
        5180     1.21622     1.40446  0.00218906
        5181     1.21799     1.40442  0.00218894
        5182     1.21988     1.40439   0.0021888
        5183     1.22187     1.40435  0.00218866
        5184     1.22396     1.40432  0.00218852
        5185     1.22616     1.40428  0.00218837
        5186     1.22844     1.40425  0.00218821
        5187     1.23081     1.40422  0.00218804
        5188     1.23326     1.40418  0.00218787
        5189     1.23579     1.40415  0.00218769
        5190     1.23839     1.40412   0.0021875
        5191     1.24105     1.40409   0.0021873
        5192     1.24377     1.40406   0.0021871
        5193     1.24655     1.40403  0.00218689
        5194     1.24938       1.404  0.00218667
        5195     1.25225     1.40397  0.00218644
        5196     1.25516     1.40394  0.00218621
        5197     1.25811     1.40391  0.00218597
        5198     1.26109     1.40388  0.00218572
        5199      1.2641     1.40386  0.00218547
        5200     1.26712     1.40383   0.0021852
        5201     1.27017      1.4038  0.00218493
        5202     1.27323     1.40378  0.00218466
        5203     1.27631     1.40376  0.00218438
        5204     1.27938     1.40373  0.00218409
        5205     1.28247     1.40371  0.00218379
        5206     1.28555     1.40369  0.00218349
        5207     1.28863     1.40366  0.00218318
        5208      1.2917     1.40364  0.00218287
        5209     1.29476     1.40362  0.00218255
        5210     1.29782      1.4036  0.00218223
        5211     1.30086     1.40358   0.0021819
        5212     1.30388     1.40356  0.00218156
        5213     1.30689     1.40354  0.00218122
        5214     1.30988     1.40353  0.00218088
        5215     1.31284     1.40351  0.00218053
        5216     1.31579     1.40349  0.00218018
        5217     1.31871     1.40347  0.00217982
        5218      1.3216     1.40346  0.00217946
        5219     1.32447     1.40344  0.00217909
        5220      1.3273     1.40343  0.00217872
        5221     1.33011     1.40342  0.00217835
        5222     1.33289      1.4034  0.00217798
        5223     1.33564     1.40339   0.0021776
        5224     1.33836     1.40338  0.00217722
        5225     1.34105     1.40336  0.00217683
        5226      1.3437     1.40335  0.00217645
        5227     1.34633     1.40334  0.00217606
        5228     1.34892     1.40333  0.00217567
        5229     1.35148     1.40332  0.00217527
        5230     1.35402     1.40331  0.00217488
        5231     1.35652      1.4033  0.00217448
        5232       1.359      1.4033  0.00217408
        5233     1.36145     1.40329  0.00217368
        5234     1.36388     1.40328  0.00217328
        5235     1.36628     1.40327  0.00217287
        5236     1.36865     1.40327  0.00217247
        5237     1.37101     1.40326  0.00217206
        5238     1.37334     1.40325  0.00217165
        5239     1.37565     1.40325  0.00217125
        5240     1.37795     1.40324  0.00217084
        5241     1.38022     1.40324  0.00217043
        5242     1.38248     1.40324  0.00217002
        5243     1.38473     1.40323  0.00216961
        5244     1.38697     1.40323   0.0021692
        5245      1.3892     1.40323  0.00216878
        5246     1.39142     1.40322  0.00216837
        5247     1.39363     1.40322  0.00216796
        5248     1.39583     1.40322  0.00216755
        5249     1.39803     1.40322  0.00216713
        5250     1.40023     1.40322  0.00216672
        5251     1.40243     1.40322  0.00216631
        5252     1.40463     1.40322   0.0021659
        5253     1.40683     1.40322  0.00216548
        5254     1.40904     1.40322  0.00216507
        5255     1.41125     1.40322  0.00216466
        5256     1.41346     1.40322  0.00216425
        5257     1.41568     1.40323  0.00216384
        5258      1.4179     1.40323  0.00216343
        5259     1.42013     1.40323  0.00216302
        5260     1.42237     1.40324  0.00216261
        5261     1.42462     1.40324   0.0021622
        5262     1.42687     1.40325   0.0021618
        5263     1.42912     1.40325  0.00216139
        5264     1.43139     1.40326  0.00216099
        5265     1.43366     1.40326  0.00216059
        5266     1.43593     1.40327  0.00216018
        5267     1.43821     1.40327  0.00215978
        5268     1.44048     1.40328  0.00215939
        5269     1.44276     1.40329  0.00215899
        5270     1.44504      1.4033  0.00215859
        5271     1.44731      1.4033   0.0021582
        5272     1.44958     1.40331  0.00215781
        5273     1.45185     1.40332  0.00215742
        5274     1.45411     1.40333  0.00215703
        5275     1.45636     1.40334  0.00215665
        5276      1.4586     1.40335  0.00215626
        5277     1.46082     1.40336  0.00215588
        5278     1.46304     1.40338   0.0021555
        5279     1.46523     1.40339  0.00215513
        5280     1.46741      1.4034  0.00215475
        5281     1.46956     1.40341  0.00215438
        5282     1.47169     1.40342  0.00215401
        5283     1.47379     1.40344  0.00215365
        5284     1.47586     1.40345  0.00215328
        5285      1.4779     1.40347  0.00215292
        5286     1.47991     1.40348  0.00215256
        5287     1.48188     1.40349  0.00215221
        5288     1.48381     1.40351  0.00215185
        5289     1.48569     1.40353   0.0021515
        5290     1.48754     1.40354  0.00215115
        5291     1.48933     1.40356  0.00215081
        5292     1.49107     1.40357  0.00215047
        5293     1.49277     1.40359  0.00215012
        5294     1.49441     1.40361  0.00214979
        5295     1.49599     1.40363  0.00214945
        5296     1.49751     1.40364  0.00214912
        5297     1.49897     1.40366  0.00214879
        5298     1.50037     1.40368  0.00214846
        5299     1.50171      1.4037  0.00214813
        5300     1.50297     1.40372  0.00214781
        5301     1.50417     1.40374  0.00214749
        5302      1.5053     1.40376  0.00214717
        5303     1.50636     1.40377  0.00214685
        5304     1.50734     1.40379  0.00214654
        5305     1.50825     1.40381  0.00214622
        5306     1.50908     1.40383  0.00214591
        5307     1.50984     1.40385   0.0021456
        5308     1.51052     1.40387  0.00214529
        5309     1.51112     1.40389  0.00214498
        5310     1.51164     1.40391  0.00214467
        5311     1.51207     1.40393  0.00214436
        5312     1.51243     1.40395  0.00214406
        5313      1.5127     1.40398  0.00214375
        5314     1.51289       1.404  0.00214345
        5315       1.513     1.40402  0.00214314
        5316     1.51303     1.40404  0.00214284
        5317     1.51297     1.40406  0.00214253
        5318     1.51284     1.40408  0.00214223
        5319     1.51261      1.4041  0.00214192
        5320      1.5123     1.40412  0.00214161
        5321     1.51191     1.40414  0.00214131
        5322     1.51144     1.40416    0.002141
        5323     1.51088     1.40418  0.00214069
        5324     1.51024      1.4042  0.00214038
        5325     1.50952     1.40422  0.00214007
        5326     1.50871     1.40424  0.00213976
        5327     1.50782     1.40426  0.00213945
        5328     1.50686     1.40428  0.00213913
        5329     1.50581      1.4043  0.00213881
        5330     1.50468     1.40431   0.0021385
        5331     1.50347     1.40433  0.00213818
        5332     1.50219     1.40435  0.00213785
        5333     1.50083     1.40437  0.00213753
        5334     1.49939     1.40439   0.0021372
        5335     1.49788     1.40441  0.00213687
        5336     1.49629     1.40442  0.00213654
        5337     1.49464     1.40444  0.00213621
        5338     1.49291     1.40446  0.00213587
        5339     1.49111     1.40447  0.00213554
        5340     1.48925     1.40449  0.00213519
        5341     1.48732      1.4045  0.00213485
        5342     1.48533     1.40452  0.00213451
        5343     1.48328     1.40453  0.00213416
        5344     1.48116     1.40455  0.00213381
        5345     1.47899     1.40456  0.00213345
        5346     1.47676     1.40458   0.0021331
        5347     1.47448     1.40459  0.00213274
        5348     1.47214      1.4046  0.00213237
        5349     1.46976     1.40461  0.00213201
        5350     1.46733     1.40462  0.00213164
        5351     1.46486     1.40464  0.00213128
        5352     1.46235     1.40465  0.00213091
        5353      1.4598     1.40466  0.00213053
        5354     1.45721     1.40467  0.00213016
        5355     1.45459     1.40468  0.00212978
        5356     1.45194     1.40469   0.0021294
        5357     1.44927     1.40469  0.00212902
        5358     1.44658      1.4047  0.00212864
        5359     1.44386     1.40471  0.00212825
        5360     1.44113     1.40472  0.00212786
        5361     1.43838     1.40472  0.00212748
        5362     1.43562     1.40473  0.00212709
        5363     1.43286     1.40473   0.0021267
        5364     1.43009     1.40474  0.00212631
        5365     1.42732     1.40474  0.00212591
        5366     1.42455     1.40475  0.00212552
        5367     1.42179     1.40475  0.00212513
        5368     1.41905     1.40475  0.00212473
        5369     1.41631     1.40475  0.00212434
        5370     1.41359     1.40475  0.00212394
        5371     1.41089     1.40476  0.00212355
        5372     1.40821     1.40476  0.00212315
        5373     1.40556     1.40476  0.00212276
        5374     1.40294     1.40476  0.00212236
        5375     1.40034     1.40476  0.00212197
        5376     1.39779     1.40475  0.00212157
        5377     1.39526     1.40475  0.00212118
        5378     1.39278     1.40475  0.00212079
        5379     1.39034     1.40475   0.0021204
        5380     1.38794     1.40474     0.00212
        5381      1.3856     1.40474  0.00211961
        5382      1.3833     1.40474  0.00211922
        5383     1.38105     1.40473  0.00211883
        5384     1.37886     1.40473  0.00211845
        5385     1.37673     1.40472  0.00211806
        5386     1.37465     1.40472  0.00211767
        5387     1.37264     1.40471  0.00211729
        5388     1.37069      1.4047   0.0021169
        5389     1.36881      1.4047  0.00211652
        5390       1.367     1.40469  0.00211614
        5391     1.36526     1.40468  0.00211576
        5392     1.36359     1.40468  0.00211538
        5393       1.362     1.40467    0.002115
        5394     1.36049     1.40466  0.00211463
        5395     1.35905     1.40465  0.00211425
        5396      1.3577     1.40464  0.00211388
        5397     1.35644     1.40463  0.00211351
        5398     1.35526     1.40462  0.00211313
        5399     1.35417     1.40462  0.00211276
        5400     1.35317     1.40461  0.00211239
        5401     1.35227      1.4046  0.00211203
        5402     1.35146     1.40459  0.00211166
        5403     1.35075     1.40458  0.00211129
        5404     1.35014     1.40457  0.00211092
        5405     1.34964     1.40456  0.00211056
        5406     1.34924     1.40455  0.00211019
        5407     1.34894     1.40454  0.00210983
        5408     1.34876     1.40453  0.00210946
        5409     1.34868     1.40452   0.0021091
        5410     1.34873      1.4045  0.00210873
        5411     1.34888     1.40449  0.00210837
        5412     1.34915     1.40448    0.002108
        5413     1.34955     1.40447  0.00210764
        5414     1.35007     1.40446  0.00210727
        5415     1.35071     1.40445  0.00210691
        5416     1.35148     1.40444  0.00210654
        5417     1.35237     1.40443  0.00210617
        5418     1.35339     1.40443  0.00210581
        5419     1.35455     1.40442  0.00210544
        5420     1.35583     1.40441  0.00210507
        5421     1.35724      1.4044   0.0021047
        5422     1.35879     1.40439  0.00210433
        5423     1.36046     1.40438  0.00210395
        5424     1.36227     1.40437  0.00210358
        5425     1.36421     1.40437  0.00210321
        5426     1.36627     1.40436  0.00210283
        5427     1.36846     1.40435  0.00210245
        5428     1.37078     1.40435  0.00210207
        5429     1.37322     1.40434  0.00210169
        5430     1.37578     1.40434  0.00210131
        5431     1.37846     1.40433  0.00210093
        5432     1.38125     1.40433  0.00210055
        5433     1.38415     1.40432  0.00210017
        5434     1.38715     1.40432  0.00209978
        5435     1.39026     1.40432   0.0020994
        5436     1.39346     1.40432  0.00209901
        5437     1.39675     1.40431  0.00209863
        5438     1.40012     1.40431  0.00209824
        5439     1.40358     1.40431  0.00209786
        5440     1.40711     1.40431  0.00209747
        5441      1.4107     1.40431  0.00209708
        5442     1.41436     1.40432   0.0020967
        5443     1.41807     1.40432  0.00209632
        5444     1.42183     1.40432  0.00209593
        5445     1.42563     1.40433  0.00209555
        5446     1.42947     1.40433  0.00209517
        5447     1.43333     1.40434   0.0020948
        5448     1.43721     1.40434  0.00209442
        5449     1.44111     1.40435  0.00209405
        5450       1.445     1.40436  0.00209367
        5451      1.4489     1.40436  0.00209331
        5452     1.45278     1.40437  0.00209294
        5453     1.45664     1.40438  0.00209258
        5454     1.46047     1.40439  0.00209222
        5455     1.46427      1.4044  0.00209187
        5456     1.46803     1.40442  0.00209152
        5457     1.47173     1.40443  0.00209117
        5458     1.47537     1.40444  0.00209083
        5459     1.47895     1.40446  0.00209049
        5460     1.48245     1.40447  0.00209015
        5461     1.48587     1.40448  0.00208982
        5462     1.48919      1.4045   0.0020895
        5463     1.49242     1.40452  0.00208918
        5464     1.49554     1.40453  0.00208886
        5465     1.49856     1.40455  0.00208855
        5466     1.50145     1.40457  0.00208824
        5467     1.50421     1.40459  0.00208794
        5468     1.50684      1.4046  0.00208764
        5469     1.50933     1.40462  0.00208735
        5470     1.51168     1.40464  0.00208706
        5471     1.51388     1.40466  0.00208677
        5472     1.51591     1.40468  0.00208649
        5473     1.51779      1.4047  0.00208621
        5474     1.51949     1.40473  0.00208594
